sgRNA	Gene	D1_High	D1_Low	D2_High	D2_Low
s_5495	Non-Targeting Control	3270	3584	3480	4569
s_5270	SCX	1800	2005	2014	2676
s_2338	ZNF84	2055	2405	2467	3283
s_228	CCR8	3177	3512	3539	4749
s_929	HOXD10	2335	2661	2641	3371
s_543	FOXE1	1779	1849	1942	2519
s_296	DLX3	1378	1578	1522	2044
s_5845	Non-Targeting Control	1961	2298	2322	3055
s_4725	TIGD2	2084	2374	2257	3114
s_66	ATF3	1674	2029	1868	2534
s_2559	EOMES	1723	1963	2198	2575
s_852	HOXB4	1568	1771	1731	2367
s_1880	SPIB	2210	2490	2323	3240
s_1369	NFIC	2414	2688	2682	3496
s_405	EMX2	1310	1435	1423	1822
s_2666	GCM2	1651	1819	1920	2437
s_1326	NEUROD2	1634	1759	1760	2454
s_5448	Non-Targeting Control	2252	2555	2706	3358
s_4442	BHLHE23	1544	1714	1682	2243
s_3379	ZNF771	1358	1389	1443	1974
s_1501	PBX2	2158	2344	2240	3105
s_1862	SP2	1881	2058	2158	2798
s_5945	Non-Targeting Control	1803	1982	1998	2617
s_4810	ZNF584	1728	1851	1961	2522
s_5432	Non-Targeting Control	2376	2629	2629	3395
s_1753	CCL3	1367	1506	1485	1882
s_3383	ZBTB7A	1547	1806	1815	2416
s_1856	SOX12	1164	1232	1244	1696
s_3820	HIF3A	1261	1447	1336	1833
s_3777	NEUROG2	1673	1750	1872	2448
s_3754	PKNOX2	2214	2350	2503	3070
s_717	HLA-DQB1	1756	2127	2127	2851
s_3550	MESP1	1257	970	1455	1844
s_5447	Non-Targeting Control	3024	3316	3419	4536
s_2781	NR1D2	1815	2114	2153	2710
s_3233	ZBTB32	2608	2935	2855	3793
s_2391	ZNF143	2520	2668	2739	3782
s_2066	TFCP2	2712	3134	3201	4097
s_2027	MLX	1007	1125	1171	1519
s_3495	ZNF823	3053	3597	3745	4800
s_838	HOXB1	1087	1163	1221	1564
s_3285	TBX21	1824	2124	2107	2779
s_5691	Non-Targeting Control	1898	2096	2048	2595
s_2583	KLF11	2437	2772	2706	3553
s_2600	BARX2	2044	2233	2215	2949
s_2946	ZNF266	1701	1924	1786	2302
s_3975	NANOG	1849	1998	1975	2663
s_3712	ZNF77	1991	2358	2309	3085
s_2876	DEAF1	1748	1903	1925	2417
s_3598	PRDM9	2526	2690	2560	3402
s_2705	HAND2	1808	1913	1760	2486
s_1666	REL	2071	2284	2150	2910
s_5168	BSX	1822	1917	1996	2586
s_3083	ZNF423	2137	2336	2311	2904
s_1079	INSM1	2174	2449	2390	3209
s_1126	JUNB	1042	1219	1178	1674
s_5680	Non-Targeting Control	1675	1829	1781	2335
s_3710	ZNF77	1573	1820	1796	2401
s_3767	DMRTC2	1932	2141	1965	2721
s_2717	ZNF254	2199	2439	2376	3118
s_3749	ALX4	1183	1228	1304	1769
s_3339	ZBTB7B	1942	2187	2110	2866
s_1047	IL12B	2554	2813	2712	3659
s_2370	ZNF134	3005	3513	3541	4507
s_4865	FERD3L	1939	2090	2164	2722
s_832	HOXA11	2397	2531	2514	3380
s_2048	TERF2	2372	2571	2806	3512
s_3907	BHLHE41	1848	1986	1972	2677
s_5163	NKX1-2	1819	1938	2082	2580
s_5470	Non-Targeting Control	1346	1481	1437	1963
s_4650	RHOXF1	3369	3643	3585	4593
s_5043	ZNF677	1937	2182	2395	3059
s_355	EGR1	2061	2328	2342	3039
s_4542	ZNF534	3427	3721	3876	4981
s_5171	SKOR1	1344	1567	1440	2070
s_798	HOXA2	1575	1827	1646	2303
s_5443	Non-Targeting Control	2150	2347	2611	3171
s_5086	ZFP57	1636	1779	1758	2321
s_4851	FOXK1	1216	1449	1294	1813
s_237	ATF2	1947	2269	2178	2874
s_4195	LBX2	2856	3186	3037	4257
s_1484	PAX5	1611	1745	1789	2288
s_1308	MYF5	1151	1300	1287	1758
s_1728	RXRG	2085	2486	2584	3295
s_255	CRX	852	938	881	1113
s_5592	Non-Targeting Control	2632	3143	3237	4227
s_448	ESRRB	1120	1282	1222	1591
s_2454	ZNF202	1278	1378	1400	1958
s_4261	ZNF697	1694	1851	1777	2417
s_4300	ZNF276	1905	2139	2396	2928
s_3967	ZNF613	2458	2669	2787	3488
s_1258	MNT	2322	2401	2571	3369
s_3276	GRHL1	2000	2334	2230	2875
s_4990	ZFP41	2341	2655	2634	3449
s_5984	Non-Targeting Control	1813	2168	2158	2734
s_2550	DPF3	982	1135	1118	1426
s_5494	Non-Targeting Control	3268	3688	3791	4937
s_3425	SOX18	2114	2402	2317	3195
s_5771	Non-Targeting Control	1559	1755	1982	2396
s_1416	NKX2-2	1716	2008	2016	2605
s_4844	ZBTB12	1164	1329	1240	1697
s_805	HOXA4	1618	1623	1590	2151
s_1148	LMX1B	2321	2492	2523	3388
s_3427	SOX18	1698	1967	1877	2422
s_5477	Non-Targeting Control	2194	2194	2405	3154
s_569	FOS	2783	2974	3044	3870
s_1217	MEF2D	779	875	923	1095
s_5343	ZNF316	1477	1706	1550	1896
s_1803	SLAMF1	3119	3469	3493	4572
s_1289	MYBL2	1456	1591	1580	2040
s_1246	KMT2A	1678	1863	1962	2447
s_2257	ZNF19	966	1154	1092	1380
s_1394	NFYA	1348	1471	1346	1914
s_3198	GMEB2	2433	2826	2804	3662
s_524	FOXI1	1554	1734	1774	2355
s_2262	ZNF182	2391	2746	2688	3367
s_2268	ZNF22	1222	1320	1331	1811
s_5606	Non-Targeting Control	3010	3372	3241	4382
s_4276	MSANTD3	1155	1156	1140	1601
s_86	BCL6	2031	2311	2310	2883
s_4933	ZNF776	1797	2076	1951	2576
s_4435	KLF17	1902	2100	1994	2707
s_1386	NFKB2	1862	2140	2180	2727
s_1809	SMARCB1	1713	1997	1981	2637
s_2484	ZNF225	1966	2399	2288	2933
s_3874	ZNF649	1913	2132	2200	2759
s_4818	TUBB	1959	2189	2264	2793
s_1824	SOX2	1523	1783	1676	2457
s_3605	TBX20	1902	2177	2101	2811
s_3272	CD274	2120	3015	2353	3554
s_5467	Non-Targeting Control	1365	1553	1497	2003
s_3353	ZNF580	1933	1993	2027	2625
s_3881	ZSCAN5A	1509	1732	1738	2309
s_2106	THRB	2016	2104	2284	2966
s_3880	ZNF655	2156	2460	2401	3085
s_4150	ZNF496	2133	2418	2454	3216
s_3632	ZNF304	2216	2596	2819	3462
s_3143	ZKSCAN5	2538	2971	2715	3684
s_4325	IL17F	2433	2705	2589	3390
s_2234	ZNF10	1814	2036	2279	2701
s_3297	SOX8	1858	2009	1909	2641
s_1527	PITX2	1430	1642	1622	2222
s_2973	ATF7	2253	2473	2430	3210
s_1819	SOX1	1526	1683	1643	2247
s_2558	EOMES	1756	1909	2050	2500
s_534	FOXJ1	1678	2017	1894	2532
s_870	HOXB9	3369	3859	3839	5220
s_4654	HSFY2	2705	2944	3033	4028
s_5847	Non-Targeting Control	1453	1590	1718	2177
s_2789	ZBTB33	1187	1347	1330	1804
s_3244	TAF5L	2514	2787	2759	3676
s_5280	SEBOX	2026	2311	2293	3007
s_5764	Non-Targeting Control	2181	2376	2366	3172
s_1366	NFIB	2396	2658	2873	3698
s_512	FOXC1	2136	2374	2197	3047
s_4299	ZNF276	1904	2247	2103	3000
s_5311	ZNF705D	2011	2269	2283	3026
s_522	FOXI1	2018	2300	2223	2951
s_148	CD1C	2446	2669	2638	3546
s_5759	Non-Targeting Control	1684	1830	1892	2530
s_3107	CUX2	2064	2415	2390	3124
s_1371	NFIC	847	1025	964	1254
s_2151	TWIST1	1472	1698	1692	2191
s_3255	VENTX	1095	1206	1175	1597
s_5053	BARHL2	1690	1909	1986	2627
s_3577	BARHL1	1279	1362	1295	1800
s_5675	Non-Targeting Control	1738	1938	2069	2534
s_4894	ZNF549	2039	2252	2299	3153
s_74	ATOH1	1547	1710	1701	2213
s_1462	OVOL1	1424	1601	1593	2059
s_738	HLX	2092	2355	2358	3090
s_2496	PAX8	2999	3353	3307	4275
s_3793	PRDM14	1750	2012	1826	2555
s_1116	ISL1	2029	2190	2338	3035
s_4627	BTNL9	1473	1632	1623	2091
s_4043	TIGD6	2179	2373	2459	3188
s_343	E2F6	1683	1933	1798	2548
s_1093	IRF3	1856	2136	2029	2846
s_1342	NFIA	1864	2096	2224	2831
s_2961	ARID5A	1389	1650	1663	2218
s_5695	Non-Targeting Control	2511	3005	2985	3883
s_1892	SREBF2	2687	3117	3099	4001
s_2059	TFAP2C	2188	2546	2350	3022
s_3050	ZNF652	1467	1610	1716	2141
s_5378	ZNF783	1879	1970	1926	2568
s_1118	JAK3	2322	2696	2489	3309
s_2633	PHOX2B	1784	1870	1827	2625
s_3231	FOXB1	1195	1366	1324	1852
s_2386	ZNF141	290	368	346	463
s_5932	Non-Targeting Control	1653	1737	1746	2336
s_5272	DRGX	2466	2749	2633	3571
s_5685	Non-Targeting Control	1804	2075	2239	2730
s_329	E2F3	1810	2210	2170	2715
s_2165	USF2	1349	1454	1591	2036
s_5437	Non-Targeting Control	1152	1315	1243	1742
s_1465	PAX1	2049	2129	2164	2876
s_4829	GSX1	782	949	915	1211
s_5614	Non-Targeting Control	1049	1268	1318	1756
s_4337	ZNF554	1832	2086	2275	2962
s_4187	ZIC5	1947	2100	2039	2814
s_1660	RARB	1936	2152	2236	2926
s_4090	ZNF394	2010	2288	2330	2952
s_4958	HKR1	1324	1458	1432	1867
s_3516	ZNF334	2379	2538	2680	3568
s_33	AR	1688	1972	1874	2500
s_1517	PHF1	2343	2576	2555	3308
s_4657	NKX2-3	1596	1737	1787	2340
s_3145	MAFF	2474	2715	2734	3592
s_3706	ZNF71	2023	2302	2175	2940
s_949	HSF1	1525	1772	1667	2164
s_2676	MED14	2522	2898	3015	3936
s_2249	ZNF17	2612	2870	2694	3508
s_4920	PROX2	1451	1746	1693	2145
s_1409	NHLH2	1543	1760	1696	2158
s_5750	Non-Targeting Control	3510	3854	3930	5022
s_3070	KLRK1	2207	2410	2462	3401
s_5961	Non-Targeting Control	2582	2962	2939	3806
s_2456	ZNF202	2395	2755	2626	3623
s_3172	ZNF521	1521	1711	1711	2097
s_1979	TBX3	1461	1688	1660	2198
s_5052	BARHL2	968	1107	1105	1542
s_390	ELK1	1371	1394	1297	1947
s_5036	ZKSCAN2	1928	2196	2150	2923
s_3943	ZFHX4	4043	4508	4516	6097
s_3112	USP22	1397	1669	1667	2257
s_4604	CREB3L4	1684	1871	2043	2465
s_371	ELF1	1978	2182	2306	3080
s_1049	IL12RB1	1212	1207	1322	1708
s_4750	GLIS3	1951	2083	1938	2636
s_3651	HOMEZ	2281	2541	2475	3239
s_1653	RARA	2021	2329	2230	3119
s_2941	ZBTB6	1578	1721	1672	2181
s_3529	IL26	1641	1693	1925	2535
s_615	GBX1	2034	2254	2341	2990
s_29	AIRE	1452	1643	1574	2183
s_1861	SP2	1954	2066	2170	2958
s_3437	NKX1-1	1970	2124	2159	2895
s_3072	KLRK1	1840	2115	2257	2965
s_1672	RELA	2157	2629	2523	3346
s_3517	ZFP64	1916	2275	2299	2906
s_5138	ZNF324B	3161	3570	3644	4744
s_1924	STAT5A	2249	2482	2518	3339
s_1000	IL2RB	1793	1963	1968	2568
s_5664	Non-Targeting Control	2078	2405	2392	3094
s_147	CD1C	1216	1437	1334	1856
s_2199	ZFY	2256	2668	2776	3631
s_1043	IL12A	1518	1783	1610	2265
s_5451	Non-Targeting Control	1983	2145	2096	2904
s_5773	Non-Targeting Control	2238	2504	2392	3129
s_4595	ZNF555	2860	3227	3271	4261
s_5411	Non-Targeting Control	1686	1945	2014	2574
s_5917	Non-Targeting Control	1867	2127	2025	2681
s_332	E2F3	1311	1548	1514	2072
s_4031	LY6G5C	2016	2213	2088	2692
s_830	HOXA11	1309	1341	1301	1886
s_2447	ZSCAN9	1943	2263	2347	2812
s_4428	DMBX1	1785	1882	1875	2786
s_5025	UNCX	1137	1316	1317	1793
s_3914	ZNF329	1897	2073	2050	2743
s_4685	ZNF846	2132	2217	2241	3011
s_4742	BHLHA15	1180	1360	1317	1848
s_5884	Non-Targeting Control	1887	2073	2227	2799
s_5690	Non-Targeting Control	2615	2975	3021	3970
s_5038	ZKSCAN2	2618	2954	2903	4022
s_1286	MYBL1	1989	2170	2095	2780
s_3300	SOX8	908	992	1016	1417
s_1298	MYCL	1961	2085	2132	2859
s_2641	SOCS3	2937	3413	3390	4406
s_4448	OSR1	1312	1475	1505	1954
s_2285	ZNF33A	1603	1680	1652	2283
s_4294	ZNF764	1832	2025	1921	2502
s_1815	SNAI1	2731	3027	3241	3868
s_704	HLA-B	1607	1654	1837	2366
s_2892	MXD4	1388	1528	1520	2007
s_211	CCR4	1379	1563	1570	2039
s_5422	Non-Targeting Control	2113	2370	2285	2897
s_1234	MEOX2	1357	1434	1506	1979
s_2687	LHX2	1510	1657	1692	2373
s_4803	ZBTB7C	2112	2272	2393	3116
s_5993	EGFP	950	1091	1528	1948
s_630	GLI1	1878	2234	2174	2791
s_1729	VPS52	2065	2462	2194	3067
s_1127	JUNB	985	1106	1043	1510
s_791	TLX2	919	1055	1026	1259
s_3134	ZMYND8	1714	2034	2124	2747
s_5761	Non-Targeting Control	1589	1744	1748	2184
s_81	NKX3-2	1815	1936	1946	2691
s_576	FOSB	747	834	876	1166
s_652	NR3C1	1921	2349	2103	2887
s_4606	CREB3L4	2773	3215	3272	4303
s_2423	ZNF175	1320	1484	1543	2032
s_511	FOXC1	1667	1832	1716	2454
s_819	HOXA7	1274	1360	1361	1776
s_501	FOXF1	2170	2460	2448	3107
s_2135	TP73	2137	2346	2292	2945
s_3091	HIC2	1873	2053	2055	2760
s_333	E2F4	1312	1446	1404	1799
s_5084	ZFP57	1866	2056	2113	2739
s_3302	VSX1	1582	1789	1713	2342
s_1663	RARG	1332	1469	1385	1884
s_680	HHEX	2035	2198	2413	2925
s_3640	AHRR	2518	2734	2756	3648
s_2104	THRA	1904	2108	2219	2935
s_5898	Non-Targeting Control	2406	2745	2637	3615
s_3750	ALX4	1647	1881	1826	2426
s_783	HNRNPK	1416	1573	1639	2148
s_1296	MYC	1221	1260	1285	1767
s_1552	PRRX1	1733	1985	1946	2504
s_2598	BARX2	3153	3311	3473	4609
s_3905	BHLHE41	1889	2143	2168	2921
s_273	CUX1	2638	2757	2734	3555
s_3429	CCHCR1	2184	2428	2291	3108
s_5748	Non-Targeting Control	1617	1787	1782	2365
s_1444	YBX1	1843	2148	2075	2888
s_1902	SS18	2235	2418	2387	3176
s_5818	Non-Targeting Control	2331	2664	2647	3625
s_2490	ZNF236	801	856	811	1165
s_4243	ZNF439	2305	2592	2627	3487
s_1322	NEUROD1	1574	1880	1782	2452
s_5796	Non-Targeting Control	1841	1832	2219	2716
s_2810	TOPORS	2148	2304	2279	2933
s_1361	NFE2L2	3005	3823	3374	4574
s_3851	IL25	1805	2117	2050	2637
s_4929	ZIK1	2232	2375	2358	2897
s_5715	Non-Targeting Control	2583	2890	2779	3641
s_5511	Non-Targeting Control	2019	2405	2242	2904
s_2408	ZNF154	2055	2387	2444	3161
s_1084	PDX1	1549	1688	1701	2194
s_2594	YBX3	1217	1397	1383	1731
s_2488	ZNF232	1703	1987	2095	2630
s_2394	ZBTB16	2200	2585	2497	3439
s_1679	REST	2383	2650	2595	3333
s_5165	NKX1-2	1825	1965	2097	2549
s_3795	PRDM14	2009	2203	2173	3017
s_3959	ZNF669	2036	2377	2496	2939
s_3921	ZNF768	2133	1345	2445	698
s_5548	Non-Targeting Control	1277	1467	1495	1933
s_893	HOXC10	1794	2107	2064	2585
s_4437	KLF17	2509	2735	2811	3905
s_4212	ZNF628	1394	1620	1577	2003
s_926	HOXD9	1843	1962	2015	2618
s_825	HOXA10	1269	1367	1412	1922
s_446	ESRRB	1582	1753	1845	2459
s_659	GTF2B	2360	2681	2720	3553
s_482	ETV6	1413	1535	1505	2086
s_1441	YBX1	1424	1579	1642	2061
s_1676	RELB	1538	1831	2025	2605
s_874	HOXC4	1527	1721	1561	2269
s_520	FOXD4	2133	2667	2395	3286
s_1146	LMX1B	1351	1456	1464	1963
s_1518	PHF1	1587	1769	1890	2457
s_530	FOXE3	1615	1601	1752	2232
s_3827	IKZF5	1712	1873	1968	2537
s_3243	TAF5L	1535	1618	1575	2104
s_5079	ZNF879	2283	2611	2578	3433
s_3218	HBP1	2204	2452	2471	3194
s_2292	ZNF35	3265	3595	3510	4776
s_5601	Non-Targeting Control	1911	2204	2179	2794
s_144	CD1B	1766	1868	1929	2538
s_1449	SIX6	892	998	1066	1348
s_5098	ZNF530	1464	1512	1600	2139
s_5160	MAFA	1969	2290	2400	2945
s_5170	BSX	1974	2301	2145	2949
s_351	EBF1	2808	3110	3150	4110
s_307	DLX6	1624	1869	1896	2484
s_593	GATA1	1696	1768	1711	2245
s_895	HOXC10	1726	1760	1931	2452
s_195	CENPB	1293	1399	1375	1843
s_1701	RORA	1061	1182	1214	1587
s_1108	IRF6	1186	1353	1332	1820
s_123	RUNX2	1870	2102	2186	2836
s_3869	ZFP69B	2278	2484	2573	3373
s_305	DLX6	2148	2438	2411	3121
s_1350	NFATC4	1504	1760	1568	2239
s_2855	BTN2A2	1847	2066	2207	2621
s_644	GLI4	1548	1626	1697	2389
s_5002	VSX2	1556	1735	1640	2223
s_4503	CTCFL	1676	1840	1855	2518
s_566	FLI1	1633	1810	1872	2478
s_412	EN1	1397	1600	1583	2108
s_624	NR6A1	2139	2434	2360	3320
s_2716	TBX4	2261	2292	2410	3202
s_3020	KLF8	2393	2706	2745	3506
s_120	MYRF	1520	1508	1699	2155
s_1420	NKX3-1	1102	1178	1343	1593
s_3512	ZNF416	2087	2421	2477	3140
s_4693	ZNF564	1270	1309	1580	2068
s_735	HLF	1954	2208	2102	2837
s_3953	ZBTB3	2041	2222	2234	3019
s_5589	Non-Targeting Control	1816	2018	2050	2838
s_2957	ZNF460	1794	1925	1938	2571
s_3789	PRDM15	2325	2513	2499	3180
s_3345	MLXIPL	1772	1882	2063	2606
s_3086	ZBTB43	2103	2280	2282	3111
s_4266	CREB3L1	3473	3869	3755	5000
s_5623	Non-Targeting Control	1753	2477	2101	2790
s_4240	ZNF799	2085	2253	2500	3199
s_3019	KLF8	2599	2839	2936	3879
s_1405	NHLH1	930	951	982	1257
s_2468	ZNF214	2799	3135	3144	4187
s_3397	ETV7	3142	3538	3468	4598
s_531	FOXE3	698	711	693	1069
s_1507	PBX3	1417	1506	1478	1907
s_1353	NFE2	2259	2565	2641	3471
s_2186	YY1	2067	2112	2204	2685
s_4382	SPIC	1372	1502	1467	2126
s_2522	MTERF1	1307	1495	1522	2052
s_1272	MSX2	2140	2521	2449	3185
s_5967	Non-Targeting Control	1424	1571	1514	2066
s_4426	ZNF792	1879	2057	2161	2830
s_26	ALX3	2480	2671	2518	3282
s_4209	ZNF628	1046	1182	1128	1525
s_4548	ZNF417	1949	2294	2249	2895
s_1086	IRF1	1467	1762	1666	2105
s_1014	IL5	2031	2093	2095	2876
s_5142	HES5	781	843	778	1103
s_3576	ASCL3	2022	2143	2066	2987
s_4274	MSANTD3	2708	2917	3129	3974
s_2192	ZBTB14	1521	1806	1805	2251
s_917	HOXD4	1742	1973	1980	2531
s_3291	TLX3	1282	1336	1367	1749
s_1132	JUND	2129	2525	2393	3160
s_3697	NFE4	2100	2295	2344	3005
s_984	RBPJ	2137	2405	2331	3305
s_5349	SP9	1456	1588	1593	2213
s_686	HIF1A	1789	2057	2049	2513
s_1421	NKX6-1	2008	2174	2408	2972
s_287	DLX1	1436	1603	1679	2262
s_5732	Non-Targeting Control	1009	1082	1131	1533
s_3237	FOXP1	1827	1970	1951	2513
s_5459	Non-Targeting Control	1269	1387	1359	1871
s_3245	ZBTB11	2871	3369	3311	4404
s_1404	NFYC	1124	1237	1107	1647
s_5948	Non-Targeting Control	1697	1837	1815	2494
s_4472	KLF14	1265	1384	1510	1847
s_2838	HMG20B	1491	1682	1686	2233
s_3196	PTPN22	1760	1868	1853	2487
s_538	FOXC2	1369	1478	1532	1929
s_794	HOXA1	2062	2244	2310	3014
s_2191	ZBTB14	1901	2090	2268	2822
s_5782	Non-Targeting Control	2150	2407	2542	3370
s_4996	SNAI3	1285	1413	1426	1915
s_4166	ZNF341	2543	2918	2740	3750
s_742	HMGA1	1082	1179	1114	1404
s_5399	Non-Targeting Control	1847	2254	2129	2735
s_3486	HES6	935	973	998	1330
s_4709	ZNF383	1713	1964	1846	2535
s_3275	GRHL1	1884	2153	2283	2870
s_486	MECOM	2019	2217	2206	2836
s_2703	NCR2	1464	1673	1647	2175
s_4338	ZNF554	1343	1453	1440	1890
s_190	CEBPG	1077	1289	1140	1589
s_3034	IKZF3	1607	1938	1806	2398
s_2133	TP73	2314	2562	2571	3488
s_3376	ZNF571	1759	2092	1961	2670
s_2734	SOX13	901	969	979	1361
s_4498	ZFP28	1621	1829	1811	2274
s_3213	HEYL	1505	1679	1704	2246
s_2638	MBD2	1602	1976	1810	2362
s_3945	CARF	1505	1850	1802	2721
s_4115	ZNF527	2367	2627	2640	3437
s_3384	ZBTB7A	1583	1693	1682	2431
s_1962	TBX5	2136	2533	2482	3317
s_1023	IL6R	1510	1730	1706	2493
s_4147	KDM2B	2060	2056	2268	2913
s_952	HSF1	1561	1871	2098	2666
s_5974	Non-Targeting Control	2196	2471	2337	3160
s_3963	ZNF671	372	334	324	432
s_1973	TCF4	1545	1691	1712	2407
s_5643	Non-Targeting Control	1148	1263	1343	1755
s_2566	SOX14	1527	1883	1830	2338
s_3033	IKZF3	3884	4394	4327	5605
s_4440	BHLHE23	1306	1546	1493	1932
s_2498	PRRC2A	1531	1628	1677	2289
s_5733	Non-Targeting Control	2051	2259	2243	3060
s_4688	ZNF791	2471	2882	3018	3786
s_5998	EGFP	1620	1663	1978	2571
s_4749	GLIS3	1831	2081	2007	2578
s_3368	TFDP3	1372	1544	1438	2152
s_994	IL2RA	1455	1602	1628	2014
s_4830	GSX1	979	1047	1066	1344
s_2381	ZNF140	2045	2194	2394	3049
s_5982	Non-Targeting Control	1085	1199	1285	1637
s_2922	AP4B1	2055	2201	2181	2937
s_828	HOXA10	1532	1590	1638	2151
s_3365	TFDP3	1662	1820	1768	2291
s_3840	EBF2	1770	1933	2023	2498
s_2736	SOX13	2366	2704	2654	3623
s_2819	OLIG2	1313	1539	1465	1948
s_2352	ZNF222	4030	4499	4743	6082
s_795	HOXA1	2372	2614	2605	3313
s_1011	IL4R	2275	2480	2484	3263
s_3438	NKX1-1	786	925	959	1288
s_4182	ZNF566	2944	3336	3543	4327
s_4923	ZNF547	509	536	558	852
s_4706	ZNF567	1881	1997	1959	2781
s_2927	NFAT5	2074	2275	2306	3008
s_2905	KLF1	991	1107	1131	1529
s_5924	Non-Targeting Control	1464	1696	1735	2158
s_1586	POU4F2	1673	1805	1843	2171
s_4022	ESX1	1790	1941	1922	2576
s_1469	PAX2	885	1095	1206	1461
s_1543	PLAGL1	2138	2322	2327	3191
s_3675	ZNF317	1415	1536	1511	1862
s_4764	GSX2	1258	1413	1399	1838
s_1617	MAP2K1	3057	3487	3500	4650
s_4965	ZNF621	2460	2760	2726	3389
s_1001	IL3	1404	1639	1634	1994
s_4158	ZBTB45	1670	1813	1902	2618
s_3440	NKX1-1	1353	1545	1553	2007
s_1463	OVOL1	1450	1607	1569	2020
s_5247	ARGFX	2099	2467	2373	3089
s_391	ELK1	2410	2696	2631	3570
s_2162	USF1	957	1024	1031	1383
s_835	HOXA13	1451	1647	1700	2257
s_3421	BCL11A	3068	3451	3421	4204
s_139	CD1A	1047	1163	1076	1583
s_2270	ZNF23	1974	2283	2340	3028
s_5073	EVX2	2275	2512	2480	3129
s_2477	ZNF224	2171	2477	2517	3208
s_1320	MYOG	2861	3139	3184	4093
s_257	CSF1	3320	3726	3784	4876
s_4257	IL33	1365	1516	1572	1985
s_2744	NFE2L3	1000	1015	1043	1321
s_4347	OSR2	1315	1436	1458	1953
s_1671	RELA	1895	2189	2027	2850
s_1414	NKX2-2	1204	1438	1402	1829
s_2936	SIX2	990	1013	1027	1349
s_959	HSF4	1104	1139	1156	1539
s_2904	LBX1	2015	2206	2364	3088
s_2820	OLIG2	2295	2493	2609	3193
s_3938	ZNF385D	1823	1987	2092	2577
s_2202	ZIC1	1087	1248	1215	1593
s_1021	IL6R	2111	2310	2369	3042
s_2811	TOPORS	2180	2418	2293	3237
s_933	HOXD11	1213	1475	1499	1969
s_4280	ISX	1247	1501	1376	1711
s_5866	Non-Targeting Control	1180	1361	1274	1748
s_41	ARNT	2353	2661	2900	3521
s_2863	HOXB13	1928	2037	2159	2680
s_5922	Non-Targeting Control	2081	2274	2296	2891
s_1050	IL12RB1	1461	1715	1538	2015
s_2708	HAND2	1401	1608	1545	2201
s_1829	SOX4	1333	1446	1445	1954
s_3455	ZNF562	1806	2073	2032	2646
s_4735	ZNF467	1285	1462	1303	1903
s_1632	PROX1	1058	1186	1170	1549
s_1508	PBX3	2731	2853	2953	3974
s_133	CBFB	2471	2837	2774	3525
s_518	FOXD4	1147	1353	1294	1726
s_3369	KLF3	1316	1449	1435	1996
s_2207	ZIC2	1773	2075	2007	2652
s_5626	Non-Targeting Control	2200	2610	2536	3376
s_3681	RBAK	1974	2205	2220	2844
s_472	ETV3	1413	1619	1498	2010
s_928	HOXD9	2293	2446	2544	3126
s_844	HOXB2	937	1024	1094	1348
s_2673	MED14	3185	3610	3597	4759
s_728	HLA-DRA	2820	3081	3208	3901
s_3575	ASCL3	2426	2757	2606	3524
s_847	HOXB3	446	494	572	657
s_4553	ZNF548	1425	1744	1813	2288
s_3647	EBF4	1378	1361	1390	2007
s_4191	ZFHX2	1146	1311	1292	1674
s_1822	SOX2	2408	2710	2718	3616
s_463	ETV1	2860	3186	3192	4219
s_5417	Non-Targeting Control	1429	1610	1566	2061
s_4414	ZNF440	1711	1890	2044	2666
s_5055	MSGN1	1132	1278	1302	1615
s_3672	ZBTB26	2652	2817	2859	3865
s_2932	TCFL5	798	919	917	1149
s_2193	ZFX	1486	1651	1622	2152
s_2642	SOCS3	1128	1275	1326	1688
s_5952	Non-Targeting Control	1609	1711	1791	2377
s_575	FOSB	888	999	933	1380
s_2980	VAX1	1074	1124	1224	1622
s_5834	Non-Targeting Control	2407	2845	3157	3986
s_5645	Non-Targeting Control	1960	2269	2308	3032
s_105	KLF9	1175	1443	1353	1729
s_1305	MYF5	1885	2064	2002	2769
s_5798	Non-Targeting Control	1347	1640	1598	2054
s_2704	NCR2	2050	2267	2259	2983
s_5104	FOXD4L4	2219	2626	2414	3289
s_2112	KLF10	2039	2254	2249	3069
s_5631	Non-Targeting Control	1760	2030	1954	2608
s_3108	CUX2	973	1094	1117	1525
s_1934	T	1530	1652	1641	2299
s_4566	ZNF563	2244	2583	2615	3537
s_194	CENPB	1921	2231	2119	2833
s_2890	MXD4	1512	1637	1587	2254
s_1225	MEIS2	1103	1194	1275	1608
s_4543	ZNF418	2265	2495	2581	3323
s_3106	CUX2	1264	1343	1362	1844
s_2607	KLF7	2528	2875	2914	3762
s_3138	ZIM2	3032	3227	3241	4186
s_5001	VSX2	1150	1385	1364	1767
s_1495	PAX9	1403	1523	1489	1962
s_3875	ZNF649	2139	2448	2435	3197
s_5415	Non-Targeting Control	975	1031	1098	1384
s_2366	ZNF133	2541	3061	3063	3853
s_2029	TEAD1	1478	1735	1700	2248
s_907	HOXC13	2282	2374	2396	3191
s_938	HOXD12	1143	1285	1284	1622
s_3687	HES4	1813	1975	1928	2563
s_5899	Non-Targeting Control	3000	3363	3525	4445
s_1779	SHOX2	1399	1646	1609	2112
s_57	ZFHX3	1537	1820	1678	2266
s_3923	ZNF768	1568	1842	1803	2299
s_2118	NR2E1	2663	3020	3283	4030
s_70	ATF4	2181	2341	2432	2948
s_3347	MLXIPL	2024	2232	2110	2915
