sgRNA	Gene	D1_High	D1_Low	D2_High	D2_Low
s_652	FLI1	3719	3146	3602	4045
s_2105	TTC33	3356	2706	3336	3607
s_2640	Non-Targeting Control	3147	2386	2802	3234
s_126	ATP5D	4363	3698	3955	4626
s_578	EGR1	3306	2608	2918	3349
s_399	CREB1	4064	3189	3856	4128
s_924	INPP5D	3366	2580	3088	3406
s_1650	RELA	2908	2417	2922	3174
s_242	CASP4	4388	3546	4244	4755
s_2037	TNFAIP3	4170	2156	3987	2799
s_243	CASP4	1824	1567	1672	1945
s_68	AP3B1	3904	3068	3533	4037
s_1865	STAT2	2618	2175	2337	2983
s_1998	TMCO4	2945	2408	2868	3104
s_1616	RALBP1	3292	2658	3090	3598
s_1773	SGMS1	3346	2862	3223	3621
s_2521	Non-Targeting Control	1691	1389	1550	1780
s_1670	RFXAP	1626	1362	1548	1808
s_2906	Non-Targeting Control	4846	3711	4508	5061
s_271	CCDC88B	3072	2489	2777	3252
s_894	IL18R1	2992	2366	2836	3088
s_81	ARAP2	3418	2717	3033	3525
s_1761	SEPHS2	4406	3514	4072	4566
s_2180	WAS	3616	2965	3356	3956
s_2234	ZMAT5	3431	2877	3335	3878
s_2374	Non-Targeting Control	4544	3696	4102	4746
s_314	CDK1	1136	857	1088	1125
s_447	CTR9	3688	3032	3577	4099
s_2171	VCAN	4119	3307	3701	4354
s_1455	PDPK1	1044	833	973	1080
s_2822	Non-Targeting Control	3611	2979	3441	4035
s_93	ARPC4-TTLL3	948	824	845	1020
s_513	DLEC1	2036	1569	1975	2073
s_2036	TNF	4486	4068	4378	5218
s_721	GSDMC	4559	3603	4108	4570
s_1291	NCAPD2	2068	1521	1891	2140
s_2227	ZEB2	3496	2970	3215	3705
s_7	AAGAB	1377	1178	1301	1498
s_2588	Non-Targeting Control	4129	3475	3773	4347
s_903	IL1B	3720	3131	3431	4208
s_2636	Non-Targeting Control	2962	2315	2636	3095
s_1238	MKX	4460	3593	4174	4693
s_1125	MAN1C1	2921	2260	2704	3003
s_566	ECSIT	3714	2992	3390	3862
s_2288	ZNF823	3056	2459	3010	3208
s_2128	TYK2	4914	4109	4562	5142
s_1708	RPN1	3093	2502	2887	3234
s_880	IL10	927	747	812	1025
s_1047	KMT2D	2829	2426	2620	3218
s_2722	Non-Targeting Control	3391	2779	3087	3553
s_579	EGR1	5197	4188	4953	5542
s_1904	TANK	2705	2170	2606	2672
s_148	BACH2	3195	2516	2925	3312
s_2389	Non-Targeting Control	5665	4556	5235	6028
s_1176	MAPK14	3489	2652	3156	3528
s_1829	SLITRK5	3532	2975	3406	3911
s_1037	KIF23	3814	2893	3411	3847
s_1300	NCOA5	3798	3138	3535	3999
s_1371	NOD1	2940	2653	2832	3505
s_1505	PPAN-P2RY11	2879	2161	2455	2866
s_902	IL1B	2442	1922	2187	2488
s_2754	Non-Targeting Control	4135	3294	3805	4336
s_2622	Non-Targeting Control	4937	4072	4613	5327
s_2901	Non-Targeting Control	397	262	347	400
s_2085	TRAPPC9	3002	2456	2643	3215
s_554	DUSP1	5132	3392	4774	4459
s_607	ERBB2	2671	2173	2468	2889
s_220	C6orf47	4523	3909	4168	5133
s_1681	RIPK1	1212	1044	1142	1188
s_997	JAZF1	2904	2367	2552	3184
s_1765	SERHL2	4249	3421	4053	4605
s_1677	RIC8B	3545	2971	3394	3843
s_39	AHR	3763	2897	3294	3949
s_254	CBLL1	1561	1194	1454	1626
s_116	ATF6B	3217	2772	3008	3502
s_467	CYBA	3346	2638	3122	3477
s_2491	Non-Targeting Control	4618	3636	4205	4855
s_2350	Non-Targeting Control	4363	3540	4229	4776
s_387	COMMD7	4745	3901	4412	4934
s_900	IL18RAP	669	538	666	665
s_980	ITGAL	3094	2416	2762	3247
s_514	DLEC1	4204	3564	4117	4654
s_1014	KAT2A	2687	2231	2458	2807
s_558	E2F1	2239	1796	2129	2428
s_2839	Non-Targeting Control	3711	3013	3558	3969
s_1641	RDH14	485	383	391	504
s_846	IFI30	2260	1823	2125	2448
s_1640	RCL1	703	565	619	758
s_2558	Non-Targeting Control	3874	3130	3783	4256
s_2115	TUBA1C	4288	3638	3883	4761
s_1484	PIK3R1	2830	2480	2852	3258
s_2719	Non-Targeting Control	2349	1825	2003	2277
s_2342	Non-Targeting Control	4439	3695	4077	4640
s_1168	MAP3K8	3612	3937	3186	5286
s_2289	MAF	4239	4064	3841	5391
s_1989	TLR8	3685	2926	3339	3885
s_2373	Non-Targeting Control	6043	5061	5669	6244
s_2913	Non-Targeting Control	534	440	545	594
s_2654	Non-Targeting Control	675	589	631	786
s_618	ETS2	4605	3699	4278	4846
s_1362	NLRP3	3455	2808	3311	3768
s_2469	Non-Targeting Control	478	386	525	517
s_1796	SLC12A5	3134	2582	2864	3205
s_910	IL2RA	3602	2709	2875	3424
s_1889	TAB1	4344	3693	4208	4684
s_1805	SLC35A1	1782	1584	1788	1984
s_1944	TGIF1	4153	3344	3793	4477
s_1414	OTUD3	3868	3193	3549	4262
s_756	HIF1A	4168	3371	3957	4527
s_867	IKBKE	2958	2452	2837	3228
s_1582	PTPRR	1027	759	878	992
s_2083	TRAM1	3125	2572	3018	3390
s_827	HSP90B1	6253	5199	5675	6578
s_2768	Non-Targeting Control	5207	4160	4784	5437
s_2004	TMED7-TICAM2	1148	926	1010	1190
s_821	HMGB1	1536	1347	1458	1682
s_1410	OAS3	3930	3162	3663	4103
s_382	COMMD6	5660	4804	5298	6101
s_2710	Non-Targeting Control	2805	2313	2561	3070
s_697	GOT1	4229	3362	3816	4219
s_2423	Non-Targeting Control	3404	2641	3176	3581
s_820	HLA-G	1260	1053	1170	1325
s_1299	NCOA5	1626	1357	1614	1850
s_1721	RWDD3	3574	2761	3189	3753
s_2830	Non-Targeting Control	3375	2692	3052	3600
s_1129	MAP2K1	3550	3130	3523	4107
s_1645	REL	3538	2795	3332	3587
s_2701	Non-Targeting Control	4142	3393	3766	4517
s_1205	MED30	3331	2695	2964	3577
s_921	INPP5D	3086	2514	2886	3098
s_884	IL12B	3475	2734	3166	3891
s_2805	Non-Targeting Control	4555	3703	4241	4851
s_1795	SLC12A5	5288	4717	5210	5726
s_2225	ZEB2	4444	3796	4122	5002
s_2287	ZNF823	2274	2016	2142	2459
s_752	HDAC3	1037	978	1084	1272
s_76	APOM	4972	4132	4466	5459
s_754	HIF1A	3448	2764	3309	3675
s_1688	RIPK2	1430	1187	1392	1632
s_576	EGFR	2047	1598	1920	2338
s_1602	RAC1	2738	2124	2457	2876
s_462	CXCR4	3634	3119	3361	3973
s_542	DPP10	3514	2876	3292	3421
s_1858	SPRED2	3310	2573	2986	3402
s_1810	SLC35C1	3516	2884	3313	3841
s_464	CXCR4	551	454	484	662
s_335	CFB	5488	4390	4952	5770
s_421	CSNK1A1	2166	2032	1987	2704
s_109	ATF1	2026	1720	1980	2316
s_2725	Non-Targeting Control	2647	2097	2562	2666
s_1826	SLITRK4	3954	3249	3705	4098
s_1895	TAB3	1874	1521	1816	2133
s_1752	SBNO2	1829	1628	1680	2060
s_2007	TMEM176A	3500	2885	3383	3735
s_2669	Non-Targeting Control	3956	3327	3651	4138
s_774	HLA-C	3991	3173	3868	4414
s_1051	KRAS	608	456	498	648
s_2613	Non-Targeting Control	2804	2287	2634	2985
s_1142	MAP2K4	3563	2880	3165	3726
s_1739	SAA1	4169	3412	3906	4601
s_259	CBX7	652	504	570	674
s_1289	NCAPD2	3153	2572	2875	3351
s_2577	Non-Targeting Control	5370	4389	4962	5620
s_390	COMMD8	4740	4037	4371	5150
s_1405	OAS2	1762	1483	1647	1865
s_2035	TNF	1926	6199	1807	8008
s_1995	TLR9	946	768	856	960
s_2553	Non-Targeting Control	2280	1802	2201	2374
s_236	CASP1	1791	1425	1585	1861
s_659	FOS	2926	2102	2592	2723
s_1274	MYCBP2	3715	2705	3521	3223
s_649	FLI1	2088	1820	1905	2213
s_2794	Non-Targeting Control	3943	3229	3619	4149
s_1132	MAP2K1	3176	2771	2884	3480
s_1479	PIK3CD	3541	3034	3513	4026
s_608	ERBB2	559	512	571	651
s_458	CXCL10	918	799	847	1035
s_2057	TNFSF15	3665	2949	3463	3738
s_2448	Non-Targeting Control	3790	3109	3545	3937
s_2796	Non-Targeting Control	239	241	246	273
s_2776	Non-Targeting Control	2104	1817	1997	2315
s_634	FASLG	6027	4862	5342	6162
s_1838	SMARCC2	525	412	455	568
s_2614	Non-Targeting Control	3888	3125	3511	4144
s_1751	SBNO2	2389	2123	2208	2717
s_2604	Non-Targeting Control	2510	1976	2384	2759
s_1907	TAP1	1391	1146	1297	1867
s_2529	Non-Targeting Control	1181	967	1091	1265
s_1196	MAX	4948	4246	4487	5444
s_1691	RNF25	4571	3915	4453	4925
s_1045	KMT2D	3397	2886	3115	3743
s_946	IRAK4	3819	3190	3605	4102
s_1496	POLR2E	444	434	458	560
s_47	AKIRIN2	4363	3571	3855	4874
s_215	C5	2577	2115	2321	2556
s_1309	NFATC1	1097	969	1011	1265
s_781	HLA-DMB	3304	2726	2926	3529
s_2632	Non-Targeting Control	2352	1889	2152	2473
s_948	IRAK4	2858	2461	2745	3141
s_2387	Non-Targeting Control	3860	3133	3538	4230
s_762	HIST1H3G	3102	2493	2798	3232
s_1562	PSCA	1149	943	1028	1122
s_42	AICDA	231	188	182	255
s_1492	PLEKHB2	3670	2714	3428	3772
s_832	HSPA1B	2808	2347	2499	3066
s_1381	NPL	4481	3576	3962	4720
s_1557	PRKRA	3155	2497	2919	3396
s_1363	NLRP3	716	558	674	717
s_141	B4GALT1	3132	2521	2997	3393
s_2713	Non-Targeting Control	4018	3232	3737	3965
s_56	ALG2	3490	2685	3045	3581
s_262	CCDC174	5812	4671	5163	6082
s_1547	PRKCE	3908	3143	3489	4168
s_386	COMMD7	4080	3240	3791	4367
s_1639	RCL1	2227	1757	2109	2323
s_993	JAK2	3737	3153	3529	4153
s_1425	P2RY11	2381	1828	2156	2487
s_2482	Non-Targeting Control	1288	1055	1187	1404
s_1693	RNF31	2988	2558	2793	3515
s_2092	TRIB1	2848	2289	2463	2928
s_722	GSDMC	2958	2369	2707	3142
s_2699	Non-Targeting Control	3665	2906	3431	4005
s_1604	RAC1	2872	2358	2657	2919
s_2641	Non-Targeting Control	2015	1565	1973	2256
s_434	CTNND1	664	595	578	698
s_767	HLA-A	2081	1751	1901	2249
s_1980	TLR5	886	703	783	948
s_195	C1GALT1C1L	675	579	647	735
s_2602	Non-Targeting Control	3095	2522	2881	3307
s_1193	MAX	2947	2487	2788	3140
s_708	GPR18	2138	1757	1868	2238
s_196	C1GALT1C1L	4563	3666	4142	4636
s_688	GHITM	1121	893	1078	1280
s_2799	Non-Targeting Control	2963	2473	2659	3239
s_796	HLA-DQB1	4249	3403	3774	4156
s_2136	UBE2F	4141	3325	3772	4187
s_437	CTNS	3768	3111	3565	4185
s_666	FOXM1	3720	2962	3386	3839
s_595	EIF5	3522	2968	3481	4049
s_209	C3	2240	1830	2020	2395
s_1692	RNF25	1403	1150	1253	1544
s_1258	MSRA	1700	1386	1624	1836
s_938	IRAK2	4429	3645	4112	4904
s_528	DMAP1	2863	2485	2761	3134
s_1613	RALBP1	4764	3992	4596	5175
s_153	BCL10	2838	2373	2806	3123
s_1364	NLRP3	3723	2915	3501	3897
s_2752	Non-Targeting Control	3046	2299	2815	3071
s_826	HSP90B1	3722	2997	3396	3753
s_2668	Non-Targeting Control	1146	942	1013	1173
s_2087	TRAPPC9	728	631	807	821
s_2873	Non-Targeting Control	1006	786	883	1106
s_1095	LRP1B	4731	3916	4319	5046
s_845	IFI30	1821	1453	1628	1919
s_973	IRF8	3228	2842	2768	3582
s_1099	LRRC32	571	456	562	641
s_996	JAK2	3972	3363	3828	4239
s_2080	TRAF6	4036	3392	3726	4482
s_1678	RIC8B	3235	2550	3000	3389
s_805	HLA-DRB5	3157	2727	3054	3616
s_2226	ZEB2	2652	2387	2481	3229
s_2077	TRAF6	4041	3472	3624	4873
s_2767	Non-Targeting Control	2507	1986	2449	2615
s_41	AICDA	1005	832	948	1127
s_1568	PSMB8	2881	2308	2676	3173
s_898	IL18RAP	2848	2240	2650	2834
s_237	CASP10	913	718	844	922
s_90	ARPC4	2869	2368	2519	2959
s_2568	Non-Targeting Control	3907	3179	3703	4393
s_1509	PPARA	3953	3348	3755	4289
s_2834	Non-Targeting Control	855	670	826	926
s_2516	Non-Targeting Control	3955	3199	3736	4035
s_2498	Non-Targeting Control	3960	3310	3726	4199
s_933	IRAK1	3744	3350	3645	4473
s_1919	TBCE	3364	2769	3112	3480
s_581	EGR2	2434	1841	2063	2372
s_150	BBS9	5056	4066	4729	5422
s_1551	PRKCH	2892	2269	2689	3032
s_1908	TAP1	1184	912	1174	1412
s_1402	NUMA1	1686	1476	1574	1796
s_1527	PPP2R1A	3833	3041	3442	3966
s_1081	LGALS9	3496	2956	3447	3846
s_297	CD36	1299	1051	1240	1320
s_1198	MBL2	1570	1235	1434	1586
s_692	GNRH1	4465	3504	3998	4567
s_223	CARD10	4653	3520	4382	4843
s_2264	AXL	3189	2516	2959	3278
s_511	DHX15	4865	4090	4489	5279
s_2750	Non-Targeting Control	3758	3048	3638	3968
s_1071	LACC1	2840	2355	2628	3142
s_1507	PPAN-P2RY11	996	817	872	1043
s_2512	Non-Targeting Control	2636	2150	2377	2741
s_2462	Non-Targeting Control	750	604	736	822
s_1433	PAF1	1604	1147	1435	1574
s_1373	NOD2	3987	3127	3577	3955
s_640	FCGR2A	2611	2045	2265	2621
s_981	ITGB2	2999	2255	2594	2894
s_524	DLG5	2413	1930	2134	2587
s_494	DDOST	2207	1872	2009	2386
s_1314	NFATC2	3675	2777	3324	3832
s_2381	Non-Targeting Control	5184	4177	4747	5351
s_665	FOXM1	3971	3217	3769	4329
s_1170	MAPK1	2792	2179	2553	2853
s_947	IRAK4	2946	2514	2793	3260
s_2742	Non-Targeting Control	2333	1814	2132	2461
s_1847	SOCS1	3042	2423	2879	3248
s_1828	SLITRK4	2132	1318	2442	2217
s_816	HLA-F	2168	1815	2004	2248
s_87	ARIH2	2319	1786	2177	2571
s_1121	MALT1	2350	1889	2215	2467
s_1871	STAT3	5741	4738	5530	6408
s_599	ELK1	3385	2700	3089	3539
s_1322	NFKB1	2588	1923	2360	2642
s_1332	NFKBIA	2513	2357	2449	3315
s_2886	Non-Targeting Control	4006	3180	3613	4022
s_572	EFR3A	3996	3171	3626	4176
s_446	CTR9	1097	833	968	958
s_2316	VSIG4	3818	3181	3537	4105
s_2442	Non-Targeting Control	969	813	925	1143
s_26	ADCY4	3172	2536	2915	3267
s_953	IRF2	1782	1499	1708	1973
s_1188	MAPK8	6521	5204	5912	6832
s_2470	Non-Targeting Control	904	1181	924	1146
s_546	DRAP1	2099	2003	2083	2514
s_37	AHR	3894	3331	3586	4194
s_2620	Non-Targeting Control	4023	3175	3757	4423
s_1370	NOD1	3259	2687	3010	3593
s_158	BCL3	3275	2729	3003	3614
s_186	BUD13	812	513	527	789
s_374	CNEP1R1	3355	2776	3190	3608
s_1297	NCOA5	1657	1281	1462	1785
s_364	CLCN4	3167	2561	3060	3442
s_1523	PPP1R10	3784	3155	3493	4091
s_2804	Non-Targeting Control	3109	2507	2922	3264
s_2757	Non-Targeting Control	2796	2253	2622	2944
s_1368	NLRX1	860	612	741	906
s_104	ASH2L	3687	2875	3360	3719
s_2908	Non-Targeting Control	3769	3159	3621	4182
s_1718	RPSA	3584	3486	3433	3915
s_1612	RAD54L	5035	4135	4574	5148
s_1077	LEO1	3153	2697	3082	3333
s_102	ASH2L	3023	2450	2848	3238
s_412	CSF2RB	1879	1434	1667	1830
s_2407	Non-Targeting Control	5196	3973	4863	5255
s_871	IKBKG	1995	1734	1898	2284
s_941	IRAK3	3951	3159	3412	3879
s_1504	POU2F2	4748	3866	4276	5192
s_351	CHUK	1115	901	1040	1183
s_2437	Non-Targeting Control	4289	3551	3893	4435
s_1040	KIF23	3357	2804	3001	3737
s_1662	RFX5	2595	2093	2265	2627
s_517	DLG2	4195	3454	3942	4659
s_2798	Non-Targeting Control	3483	2842	3193	3552
s_1004	JRK	2446	1945	2150	2338
s_1487	PIP4K2A	3661	2886	3420	3798
s_235	CASP1	883	693	867	934
s_2781	Non-Targeting Control	3012	2449	2778	3143
s_490	DDAH2	2945	2323	2645	2970
s_590	EIF2AK2	4082	3109	3782	4155
s_1434	PAF1	1568	1384	1596	1736
s_716	GPSM3	2960	2553	2675	3683
s_2218	ZCCHC11	3360	2723	3132	3481
s_976	IRF8	2604	3601	2243	4796
s_2837	Non-Targeting Control	3938	3245	3774	4243
s_366	CLEC16A	3857	3150	3668	4158
s_1922	TBK1	2067	1631	1833	2109
s_2726	Non-Targeting Control	2665	2126	2375	2874
s_2044	TNFRSF11A	3982	3222	3777	4354
s_2249	ZNF79	855	728	820	922
s_1054	KRT10	5739	4693	5449	6407
s_2439	Non-Targeting Control	2522	2056	2373	2710
s_2600	Non-Targeting Control	3237	2584	3027	3455
s_803	HLA-DRB1	3244	2601	3080	3469
s_1925	TBX1	3737	3079	3535	3998
s_1873	STAT5B	2876	2442	2702	3122
s_1073	LEF1	3936	3304	3917	4464
s_698	GOT1	4679	3705	4277	5002
s_119	ATG16L1	4939	3935	4573	5148
s_1184	MAPK7	3669	2895	3357	3797
s_569	EFR3A	4041	3345	3790	4244
s_286	CD14	1792	1517	1764	2074
s_1976	TLR4	2195	2449	2245	3108
s_1699	RNF40	3477	2676	3332	3474
s_2611	Non-Targeting Control	1953	1548	1849	1986
s_1803	SLC2A8	1709	1344	1462	1702
s_239	CASP10	2336	1840	2213	2413
s_979	ITGAL	4719	3739	4428	4844
s_2694	Non-Targeting Control	2424	1906	2237	2642
s_1656	RELB	1795	1463	1749	1851
s_2349	Non-Targeting Control	5246	4304	4755	5483
s_2471	Non-Targeting Control	4181	3397	3936	4498
s_2461	Non-Targeting Control	4470	3918	4315	4956
s_22	ACVR1B	1563	1123	1462	1550
s_1082	LGALS9	2673	2183	2330	2808
s_2114	TUBA1C	3140	2571	2771	3387
s_1225	MICB	564	427	518	646
s_970	IRF7	1400	1155	1500	1431
s_2574	Non-Targeting Control	3302	2747	3088	3686
s_234	CASP1	3532	2934	3447	3874
s_768	HLA-A	2746	2233	2648	2740
s_319	CEBPA	2847	2392	2600	3024
s_1235	MITF	2624	1859	2661	2528
s_1801	SLC2A8	3777	2936	3453	3976
s_383	COMMD6	3696	2987	3470	4180
s_1541	PRKAA1	2415	2022	2283	2740
s_1303	NEDD8	1052	838	993	1119
s_1394	NSF	2504	1882	2287	2566
s_2608	Non-Targeting Control	6071	4935	5811	6509
s_544	DPP10	3714	2881	3559	3871
s_1214	MEF2C	1287	1060	1208	1353
s_591	EIF2AK2	1629	1333	1492	1630
s_2666	Non-Targeting Control	996	823	992	1178
s_2020	TMEM56-RWDD3	4439	3544	4140	4663
s_2169	VCAN	3971	3150	3679	3978
s_723	GSDMC	4834	3860	4529	5064
s_2322	GSDMA	3976	3246	3794	4122
s_1086	LINGO2	2176	1616	1764	2253
s_2104	TSPAN4	3163	2493	2874	3365
s_711	GPR183	788	694	730	893
s_1560	PRKRA	748	592	705	813
s_161	BCL9L	3413	2627	3142	3746
s_2844	Non-Targeting Control	3686	2927	3377	4171
s_2557	Non-Targeting Control	2287	1796	2218	2349
s_2581	Non-Targeting Control	2746	2304	2528	2888
s_1038	KIF23	525	406	497	538
s_1453	PDPK1	3518	2884	3292	3673
s_869	IKBKG	2400	2063	2168	2682
s_1346	NFYC	3545	2985	3551	4023
s_1593	RAB5C	2716	2312	2614	2954
s_2727	Non-Targeting Control	1240	1038	1139	1281
s_1486	PIP4K2A	2354	1913	2152	2467
s_772	HLA-B	2037	1599	1922	2136
s_1449	PDGFB	2753	2150	2618	2888
s_2243	ZNF384	2955	2380	2724	3319
s_2248	ZNF703	2061	1581	1977	2107
s_1302	NEDD8	3327	2772	3007	3370
s_167	BPTF	2894	2205	2834	3179
s_2515	Non-Targeting Control	650	539	528	702
s_1725	RXRA	3386	2651	3112	3420
s_420	CSMD3	3618	2969	3467	3817
s_1265	MUC22	3601	2974	3269	3791
s_2881	Non-Targeting Control	791	642	731	749
s_637	FCGR2A	2445	2004	2291	2564
s_2836	Non-Targeting Control	2842	2470	2796	3198
s_207	C2	3980	3381	3575	4230
s_905	IL23R	890	771	855	946
s_1746	SBDS	2594	2015	2359	2622
s_777	HLA-DMA	1433	1248	1433	1542
s_677	G6PD	3806	2904	3476	3802
s_1043	KLRC4-KLRK1	2976	2526	2787	3210
s_2667	Non-Targeting Control	3744	2882	3395	3938
s_2390	Non-Targeting Control	3033	2381	2742	3158
s_101	ASH2L	4643	3657	4316	4696
s_1798	SLC26A4	1391	1070	1245	1426
s_205	C2	3815	3195	3823	4122
s_1984	TLR6	1267	1087	1213	1322
s_457	CXCL10	2622	2300	2518	2871
s_1501	POU2F2	1413	1113	1281	1510
s_2814	Non-Targeting Control	1294	1120	1302	1583
s_2358	Non-Targeting Control	2989	2556	2824	3276
s_1572	PSMB9	2992	2454	2732	3320
s_2864	Non-Targeting Control	3230	2632	2982	3517
s_2697	Non-Targeting Control	3264	2675	3013	3368
s_685	GHITM	1987	1449	1726	1806
s_944	IRAK3	818	678	777	980
s_1391	NR3C1	1446	1134	1266	1468
s_784	HLA-DMB	1124	888	1004	1243
s_1555	PRKCQ	2357	1916	2361	2561
s_1981	TLR6	1325	1159	1361	1618
s_914	IL2RG	756	709	775	857
s_2053	TNFSF11	4174	3306	3852	4328
s_2029	TMPRSS11F	2424	1900	2225	2602
s_2593	Non-Targeting Control	3768	3106	3519	4132
s_2247	ZNF703	2901	2446	2728	3016
s_1762	SEPHS2	2448	2018	2249	2666
s_855	IFNGR2	977	683	871	916
s_2832	Non-Targeting Control	4151	3312	3705	4247
s_2311	CD38	4066	3195	3543	4304
s_706	GPR18	984	871	948	1066
s_507	DGKA	3268	2480	3047	3411
s_2281	IDO1	569	467	564	627
s_2202	YEATS4	3937	3265	3573	4258
s_2477	Non-Targeting Control	2769	2187	2571	2857
s_1022	KCNU1	2007	1537	1863	2051
s_2318	NINJ1	3083	2389	2751	3199
s_301	CD40	2380	1918	2286	2689
s_1185	MAPK8	189	121	97	138
s_877	IL10	1219	1048	1165	1417
s_75	APOM	1012	843	987	1054
s_466	CYBA	2843	2535	3111	3101
s_502	DEPDC5	4348	3504	4326	4739
s_454	CTSZ	3877	3006	3488	3856
s_277	CCNG1	4842	4073	4651	5190
s_1965	TLR10	2788	2291	2636	2990
s_2319	NINJ1	754	637	733	867
s_975	IRF8	1177	1055	1056	1331
s_2547	Non-Targeting Control	1952	1579	1861	2174
s_1408	OAS2	2028	1535	1770	2101
s_2662	Non-Targeting Control	2709	2274	2654	2938
s_27	ADCY4	2324	1721	1956	2218
s_1021	KCNU1	2540	2085	2234	2827
s_789	HLA-DOB	2962	2362	2895	3153
s_427	CTBP1	2960	2474	2819	3212
s_1962	TLR1	1565	1224	1508	1590
s_1329	NFKBIA	3704	3858	3561	5402
s_954	IRF2	2796	2225	2576	2923
s_2112	TTLL7	4295	3696	4239	4769
s_85	ARIH2	3445	2692	3102	3488
s_2189	WWC3	1864	1465	1768	1876
s_2787	Non-Targeting Control	2728	2238	2660	2954
s_182	BTK	981	821	953	1048
s_2111	TTLL7	849	721	791	903
s_922	INPP5D	2429	1831	2178	2423
s_2355	Non-Targeting Control	3778	3143	3499	4225
s_2912	Non-Targeting Control	1003	753	823	998
s_965	IRF5	3360	2929	3140	3756
s_1973	TLR4	2427	2639	2186	3553
s_2555	Non-Targeting Control	999	845	938	1062
s_1849	SPIRE1	3018	2298	2753	3077
s_598	ELK1	4095	3335	3769	4510
s_2691	Non-Targeting Control	2189	1710	1928	2250
s_702	GPAA1	661	514	566	690
s_2135	UBE2F	816	620	728	823
s_2167	VARS2	1372	1126	1286	1515
s_1085	LINGO2	818	605	732	851
s_2159	USP21	1965	1557	1782	2053
s_1716	RPS26	597	433	539	615
s_2825	Non-Targeting Control	705	564	637	718
s_51	AKT1	3826	3146	3343	3818
s_2150	UQCR10	2216	1750	1967	2277
s_1010	JUNB	2998	2274	2806	2958
s_568	ECSIT	1515	1104	1304	1558
s_699	GOT1	1100	870	932	1194
s_1714	RPS26	1856	1634	1722	2072
s_1712	RPN2	3245	2724	2897	3452
s_885	IL15RA	953	765	899	967
s_1864	STAT1	3344	2609	3061	3424
