sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_5793_r1	Non-Targeting Control	1177.9	1194.2	1177.9	1194.2	0.019813	132.87	11680	0.15084	0.55995	0.44005	0.8801	0.99995	True
s_4171_r2	ZNF382	2433.9	2457.3	2433.9	2457.3	0.013812	274.32	24134	0.15077	0.55992	0.44008	0.88015	0.99995	True
s_4836_r2	ATOH7	1087.8	1103.5	1087.8	1103.5	0.020595	122.54	10787	0.15073	0.55991	0.44009	0.88019	0.99995	True
s_58_r2	ZFHX3	845.91	859.72	845.91	859.72	0.023327	95.287	8388.1	0.15073	0.55991	0.44009	0.88019	0.99995	True
s_625_r1	GFI1	698.15	685.61	698.15	685.61	-0.026114	78.64	6922.9	0.15073	0.4401	0.5599	0.88019	0.99995	False
s_3485_r0	HES6	1142.6	1126.5	1142.6	1126.5	-0.020379	128.65	11330	0.1507	0.44011	0.55989	0.88022	0.99995	False
s_4380_r3	SPIC	1204.4	1187.9	1204.4	1187.9	-0.019846	135.6	11943	0.15069	0.44011	0.55989	0.88022	0.99995	False
s_2545_r1	ALX1	762.22	749.12	762.22	749.12	-0.024974	85.783	7558.2	0.15066	0.44012	0.55988	0.88024	0.99995	False
s_1118_r1	JAK3	1098.5	1082.8	1098.5	1082.8	-0.02078	123.61	10893	0.15065	0.44013	0.55987	0.88025	0.99995	False
s_2961_r1	ARID5A	736.32	723.45	736.32	723.45	-0.025406	82.83	7301.4	0.15063	0.44013	0.55987	0.88027	0.99995	False
s_1865_r2	SP3	1059.6	1044.2	1059.6	1044.2	-0.021155	119.18	10507	0.15062	0.44014	0.55986	0.88028	0.99995	False
s_5659_r1	Non-Targeting Control	1035.8	1051	1035.8	1051	0.021084	116.48	10271	0.15061	0.55986	0.44014	0.88029	0.99995	True
s_1261_r1	MSH5	1035.8	1051	1035.8	1051	0.021084	116.48	10271	0.15061	0.55986	0.44014	0.88029	0.99995	True
s_2074_r0	NR2F2	731.83	744.65	731.83	744.65	0.025029	82.238	7256.8	0.15055	0.55983	0.44017	0.88033	0.99995	True
s_3212_r3	LHX6	281.46	273.51	281.46	273.51	-0.041203	31.625	2791	0.15054	0.44017	0.55983	0.88034	0.99995	False
s_3864_r0	RFX7	753.7	766.71	753.7	766.71	0.024664	84.672	7473.7	0.15053	0.55983	0.44017	0.88035	0.99995	True
s_776_r1	HNF4G	1486.9	1468.7	1486.9	1468.7	-0.01782	166.81	14744	0.15042	0.44022	0.55978	0.88043	0.99995	False
s_5651_r1	Non-Targeting Control	904.97	919.22	904.97	919.22	0.022513	101.5	8973.7	0.15041	0.55978	0.44022	0.88044	0.99995	True
s_2654_r2	IL1RL1	1769	1749.1	1769	1749.1	-0.016325	198.32	17542	0.15037	0.44024	0.55976	0.88047	0.99995	False
s_3345_r3	MLXIPL	1397.5	1379.8	1397.5	1379.8	-0.018375	156.63	13858	0.15035	0.44024	0.55976	0.88049	0.99995	False
s_1291_r2	MYBL2	1328.2	1311	1328.2	1311	-0.018839	148.69	13171	0.15026	0.44028	0.55972	0.88056	0.99995	False
s_4442_r1	BHLHE23	744.62	731.72	744.62	731.72	-0.025188	83.266	7383.7	0.15018	0.44031	0.55969	0.88062	0.99995	False
s_949_r2	HSF1	731.64	744.43	731.64	744.43	0.024967	81.785	7255	0.15015	0.55968	0.44032	0.88064	0.99995	True
s_190_r2	CEBPG	698.99	711.49	698.99	711.49	0.025534	78.117	6931.3	0.15014	0.55967	0.44033	0.88066	0.99995	True
s_3294_r2	RAX	1343.1	1360.4	1343.1	1360.4	0.018476	150.06	13318	0.15012	0.55966	0.44034	0.88067	0.99995	True
s_4508_r2	ZNF664	1527.1	1508.6	1527.1	1508.6	-0.017546	170.61	15143	0.15011	0.44034	0.55966	0.88068	0.99995	False
s_994_r0	IL2RA	700.77	713.28	700.77	713.28	0.025488	78.228	6948.9	0.15005	0.55964	0.44036	0.88072	0.99995	True
s_4471_r0	KLF14	573.04	584.35	573.04	584.35	0.028148	63.955	5682.3	0.15003	0.55963	0.44037	0.88074	0.99995	True
s_5977_r1	Non-Targeting Control	1378	1395.6	1378	1395.6	0.018232	153.79	13665	0.15003	0.55963	0.44037	0.88074	0.99995	True
s_4228_r1	ZNF766	1901.2	1880.6	1901.2	1880.6	-0.015708	212.17	18853	0.15003	0.44037	0.55963	0.88074	0.99995	False
s_3752_r1	ALX4	1780.1	1760.1	1780.1	1760.1	-0.016236	198.63	17651	0.15002	0.44037	0.55963	0.88075	0.99995	False
s_3810_r0	SOX17	753.7	740.73	753.7	740.73	-0.025007	84.093	7473.7	0.15001	0.44038	0.55962	0.88076	0.99995	False
s_1781_r0	SIM1	988.16	1003	988.16	1003	0.021479	110.07	9798.7	0.14989	0.55957	0.44043	0.88085	0.99995	True
s_5762_r1	Non-Targeting Control	840.23	826.55	840.23	826.55	-0.02365	93.54	8331.8	0.14985	0.44044	0.55956	0.88089	0.99995	False
s_5030_r1	HMX3	535.48	546.4	535.48	546.4	0.029066	59.603	5309.8	0.14983	0.55955	0.44045	0.8809	0.99995	True
s_5470_r0	Non-Targeting Control	647.84	659.84	647.84	659.84	0.026445	72.038	6424	0.14976	0.55952	0.44048	0.88095	0.99995	True
s_580_r1	FOSL2	808.36	821.77	808.36	821.77	0.023702	89.87	8015.8	0.14974	0.55952	0.44048	0.88097	0.99995	True
s_1241_r0	MITF	2430.8	2454.1	2430.8	2454.1	0.013725	270.19	24104	0.14973	0.55951	0.44049	0.88098	0.99995	True
s_1102_r2	IRF5	2027.2	2006	2027.2	2006	-0.01517	225.03	20102	0.14963	0.44053	0.55947	0.88106	0.99995	False
s_672_r0	GZMA	1649.1	1630	1649.1	1630	-0.016821	182.93	16353	0.14958	0.44055	0.55945	0.8811	0.99995	False
s_2793_r1	NR1H3	788.44	775.22	788.44	775.22	-0.024369	87.421	7818.3	0.14954	0.44056	0.55944	0.88112	0.99995	False
s_4178_r0	ZNF587	1625.9	1607	1625.9	1607	-0.016933	180.2	16123	0.14951	0.44058	0.55942	0.88115	0.99995	False
s_4222_r0	ZNF616	896.74	910.84	896.74	910.84	0.022481	99.384	8892.1	0.14951	0.55942	0.44058	0.88115	0.99995	True
s_4736_r3	ZNF467	1188	1204.3	1188	1204.3	0.019553	131.63	11781	0.14949	0.55942	0.44058	0.88117	0.99995	True
s_596_r0	GATA1	883.61	897.6	883.61	897.6	0.02263	97.796	8762	0.14941	0.55938	0.44062	0.88123	0.99995	True
s_5045_r0	ZNF677	1576.5	1595.2	1576.5	1595.2	0.016983	174.48	15633	0.1494	0.55938	0.44062	0.88123	0.99995	True
s_3867_r0	BCL11B	761.57	774.55	761.57	774.55	0.024356	84.279	7551.8	0.1494	0.55938	0.44062	0.88124	0.99995	True
s_4941_r1	ZNF780A	1754.2	1734.5	1754.2	1734.5	-0.016288	194.12	17394	0.1494	0.44062	0.55938	0.88124	0.99995	False
s_960_r2	HSF4	669.31	657.14	669.31	657.14	-0.026433	74.048	6636.9	0.14938	0.44063	0.55937	0.88125	0.99995	False
s_5011_r2	TFAP2E	350.24	359.04	350.24	359.04	0.035707	38.734	3473	0.14935	0.55936	0.44064	0.88128	0.99995	True
s_3871_r3	ZFP69B	487.65	498.04	487.65	498.04	0.030332	53.897	4835.6	0.1493	0.55934	0.44066	0.88131	0.99995	True
s_462_r3	ETV1	1476.1	1494.1	1476.1	1494.1	0.017529	163.01	14637	0.14924	0.55932	0.44068	0.88136	0.99995	True
s_5956_r1	Non-Targeting Control	1040.1	1024.9	1040.1	1024.9	-0.021155	114.83	10314	0.14922	0.44069	0.55931	0.88138	0.99995	False
s_5921_r0	Non-Targeting Control	1229.2	1245.7	1229.2	1245.7	0.01919	135.67	12189	0.1492	0.5593	0.4407	0.88139	0.99995	True
s_5979_r0	Non-Targeting Control	1117.2	1132.9	1117.2	1132.9	0.02012	123.3	11078	0.1492	0.5593	0.4407	0.8814	0.99995	True
s_2829_r1	ZNF267	938.83	924.44	938.83	924.44	-0.022265	103.58	9309.5	0.14917	0.44071	0.55929	0.88142	0.99995	False
s_4419_r1	ZNF573	1157.9	1142	1157.9	1142	-0.020035	127.73	11482	0.14916	0.44071	0.55929	0.88143	0.99995	False
s_2813_r2	FLOT1	1230.3	1246.8	1230.3	1246.8	0.019172	135.66	12200	0.14913	0.55927	0.44073	0.88145	0.99995	True
s_3404_r1	CXXC5	524.52	513.77	524.52	513.77	-0.029828	57.822	5201.2	0.14911	0.44073	0.55927	0.88147	0.99995	False
s_4283_r0	ZNF765	1236.2	1219.7	1236.2	1219.7	-0.01938	136.26	12258	0.14911	0.44074	0.55926	0.88147	0.99995	False
s_2880_r3	BATF	1102.9	1118.5	1102.9	1118.5	0.020234	121.55	10937	0.14909	0.55926	0.44074	0.88148	0.99995	True
s_4875_r1	EBF3	694.49	682.13	694.49	682.13	-0.02589	76.503	6886.7	0.14906	0.44075	0.55925	0.88151	0.99995	False
s_770_r1	HNF4A	688.52	700.83	688.52	700.83	0.025534	75.795	6827.4	0.14901	0.55923	0.44077	0.88155	0.99995	True
s_5383_r0	MICA	929.54	915.25	929.54	915.25	-0.022338	102.2	9217.4	0.14892	0.44081	0.55919	0.88162	0.99995	False
s_414_r2	EN2	739.06	726.31	739.06	726.31	-0.025067	81.25	7328.6	0.14891	0.44081	0.55919	0.88163	0.99995	False
s_1683_r1	RFX1	1186.8	1170.7	1186.8	1170.7	-0.019754	130.47	11769	0.1489	0.44082	0.55918	0.88163	0.99995	False
s_5843_r0	Non-Targeting Control	974.16	988.78	974.16	988.78	0.021467	106.85	9659.9	0.14874	0.55912	0.44088	0.88176	0.99995	True
s_4805_r1	ZBTB7C	648.02	659.94	648.02	659.94	0.026258	71.051	6425.8	0.14871	0.55911	0.44089	0.88178	0.99995	True
s_4279_r3	ISX	1446.6	1428.8	1446.6	1428.8	-0.017855	158.51	14345	0.14866	0.44091	0.55909	0.88182	0.99995	False
s_4053_r3	TCF7L1	1253.5	1236.9	1253.5	1236.9	-0.019187	137.34	12430	0.14866	0.44091	0.55909	0.88183	0.99995	False
s_5708_r2	Non-Targeting Control	779.13	792.19	779.13	792.19	0.023955	85.304	7725.9	0.1486	0.55907	0.44093	0.88187	0.99995	True
s_2368_r1	ZNF133	649.68	637.75	649.68	637.75	-0.026687	71.111	6442.2	0.14858	0.44094	0.55906	0.88188	0.99995	False
s_5985_r0	Non-Targeting Control	1298.3	1281.4	1298.3	1281.4	-0.018838	142.06	12874	0.14856	0.44095	0.55905	0.8819	0.99995	False
s_5672_r1	Non-Targeting Control	1220	1236.4	1220	1236.4	0.019177	133.47	12098	0.14854	0.55904	0.44096	0.88191	0.99995	True
s_970_r1	IRF8	1165.6	1181.5	1165.6	1181.5	0.019615	127.5	11558	0.14854	0.55904	0.44096	0.88192	0.99995	True
s_4155_r0	RAX2	331.57	323.06	331.57	323.06	-0.037426	36.266	3287.9	0.14853	0.44096	0.55904	0.88193	0.99995	False
s_5870_r3	Non-Targeting Control	26.183	28.576	26.183	28.576	0.12173	2.8634	259.63	0.14852	0.5348	0.4652	0.93039	0.99995	True
s_4197_r1	SCRT2	748.94	761.74	748.94	761.74	0.02441	81.876	7426.5	0.14849	0.55902	0.44098	0.88196	0.99995	True
s_1763_r2	CCL5	194.41	200.93	194.41	200.93	0.047341	21.246	1927.8	0.14847	0.55901	0.44099	0.88198	0.99995	True
s_1399_r2	NFYB	1037.4	1052.4	1037.4	1052.4	0.02077	113.35	10287	0.14846	0.55901	0.44099	0.88198	0.99995	True
s_3598_r1	PRDM9	1129.4	1113.7	1129.4	1113.7	-0.020191	123.4	11199	0.14845	0.44099	0.55901	0.88198	0.99995	False
s_2218_r2	ZNF3	314.62	306.34	314.62	306.34	-0.038372	34.313	3119.8	0.14831	0.44105	0.55895	0.8821	0.99995	False
s_1339_r1	NFATC2	787.78	800.89	787.78	800.89	0.023778	85.908	7811.7	0.14831	0.55895	0.44105	0.8821	0.99995	True
s_809_r0	HOXA5	1770.7	1751.1	1770.7	1751.1	-0.016089	193.04	17559	0.14828	0.44106	0.55894	0.88212	0.99995	False
s_5308_r2	ZNF736	991.35	976.65	991.35	976.65	-0.021528	108.02	9830.3	0.14824	0.44108	0.55892	0.88215	0.99995	False
s_4947_r1	ZNF615	1410.2	1427.8	1410.2	1427.8	0.017809	153.62	13984	0.14823	0.55892	0.44108	0.88216	0.99995	True
s_1796_r0	SIX3	1464.1	1481.9	1464.1	1481.9	0.01748	159.47	14518	0.14822	0.55891	0.44109	0.88217	0.99995	True
s_377_r1	ELF3	1313.3	1296.4	1313.3	1296.4	-0.018686	143.03	13023	0.14821	0.44109	0.55891	0.88218	0.99995	False
s_1819_r3	SOX1	778.94	791.96	778.94	791.96	0.023889	84.789	7724	0.14817	0.5589	0.4411	0.88221	0.99995	True
s_3635_r1	ZNF490	1104.8	1089.3	1104.8	1089.3	-0.020372	120.21	10955	0.14814	0.44112	0.55888	0.88223	0.99995	False
s_4248_r2	ZNF486	1132.3	1116.6	1132.3	1116.6	-0.020114	123.11	11228	0.14808	0.44114	0.55886	0.88228	0.99995	False
s_997_r0	IL2RB	633.4	645.13	633.4	645.13	0.026435	68.817	6280.9	0.14803	0.55884	0.44116	0.88232	0.99995	True
s_5558_r3	Non-Targeting Control	1269.9	1253.3	1269.9	1253.3	-0.018979	137.92	12592	0.14801	0.44117	0.55883	0.88234	0.99995	False
s_5810_r0	Non-Targeting Control	656.59	644.64	656.59	644.64	-0.026442	71.311	6510.8	0.148	0.44117	0.55883	0.88234	0.99995	False
s_3709_r1	ZNF77	1176.2	1160.2	1176.2	1160.2	-0.019707	127.53	11663	0.14788	0.44122	0.55878	0.88244	0.99995	False
s_2892_r0	MXD4	668.4	680.43	668.4	680.43	0.025704	72.399	6627.9	0.14781	0.55875	0.44125	0.88249	0.99995	True
s_5143_r2	SP5	921.6	907.48	921.6	907.48	-0.022251	99.688	9138.7	0.1477	0.44129	0.55871	0.88258	0.99995	False
s_2402_r1	ZNF148	1554	1535.7	1554	1535.7	-0.017108	168	15409	0.14766	0.4413	0.5587	0.88261	0.99995	False
s_5164_r2	NKX1-2	823.65	810.31	823.65	810.31	-0.023535	89.023	8167.4	0.14765	0.44131	0.55869	0.88262	0.99995	False
s_5139_r2	HES5	753.9	741.14	753.9	741.14	-0.024605	81.477	7475.7	0.14764	0.44131	0.55869	0.88263	0.99995	False
s_400_r2	ELK4	859.27	872.89	859.27	872.89	0.022669	92.808	8520.6	0.1476	0.55867	0.44133	0.88266	0.99995	True
s_1628_r1	PROP1	709.77	722.15	709.77	722.15	0.024917	76.659	7038.1	0.14759	0.55867	0.44133	0.88266	0.99995	True
s_2860_r3	ZBTB18	1479.3	1461.5	1479.3	1461.5	-0.017527	159.76	14669	0.14759	0.44133	0.55867	0.88267	0.99995	False
s_199_r3	FOXN3	101.46	106.14	101.46	106.14	0.064447	10.954	1006.1	0.14757	0.55835	0.44165	0.88329	0.99995	True
s_505_r3	FOXF2	101.46	106.14	101.46	106.14	0.064447	10.954	1006.1	0.14757	0.55835	0.44165	0.88329	0.99995	True
s_3378_r0	ZNF771	473.74	483.85	473.74	483.85	0.030404	51.117	4697.6	0.14752	0.55864	0.44136	0.88272	0.99995	True
s_705_r1	HLA-C	431.9	441.55	431.9	441.55	0.031816	46.589	4282.8	0.1475	0.55863	0.44137	0.88274	0.99995	True
s_111_r2	KLF5	1458.8	1441.1	1458.8	1441.1	-0.01763	157.19	14466	0.14742	0.4414	0.5586	0.8828	0.99995	False
s_5164_r1	NKX1-2	652	663.85	652	663.85	0.025951	70.237	6465.3	0.1474	0.55859	0.44141	0.88281	0.99995	True
s_5157_r0	FEZF1	968.91	954.47	968.91	954.47	-0.021652	104.37	9607.8	0.1474	0.44141	0.55859	0.88282	0.99995	False
s_2584_r3	KLF11	2621.6	2645.3	2621.6	2645.3	0.013011	282.24	25995	0.14736	0.55858	0.44142	0.88285	0.99995	True
s_2203_r1	ZIC1	1826.9	1846.7	1826.9	1846.7	0.015568	196.63	18115	0.14734	0.55857	0.44143	0.88286	0.99995	True
s_2589_r1	GCM1	1374.1	1356.9	1374.1	1356.9	-0.018155	147.85	13625	0.14732	0.44144	0.55856	0.88288	0.99995	False
s_2451_r0	ZNF200	1050.7	1065.7	1050.7	1065.7	0.020475	112.99	10419	0.14728	0.55854	0.44146	0.88291	0.99995	True
s_991_r1	IL2	1189.5	1205.5	1189.5	1205.5	0.019253	127.89	11795	0.14726	0.55854	0.44146	0.88293	0.99995	True
s_2240_r2	ZNF12	1119	1103.5	1119	1103.5	-0.020119	120.29	11096	0.14725	0.44147	0.55853	0.88294	0.99995	False
s_2969_r2	IL24	955.73	970.07	955.73	970.07	0.021451	102.7	9477.1	0.14722	0.55852	0.44148	0.88296	0.99995	True
s_1368_r2	NFIB	1641.4	1660.1	1641.4	1660.1	0.0164	176.28	16276	0.14718	0.5585	0.4415	0.88299	0.99995	True
s_4157_r1	ZBTB45	895.67	881.8	895.67	881.8	-0.022489	96.176	8881.5	0.14716	0.4415	0.5585	0.883	0.99995	False
s_5176_r0	ONECUT3	685.46	697.59	685.46	697.59	0.025273	73.583	6797	0.14714	0.55849	0.44151	0.88302	0.99995	True
s_443_r2	ESRRA	17.809	19.764	17.809	19.764	0.14266	1.9109	176.59	0.14711	0.51476	0.48524	0.97049	0.99995	True
s_3362_r1	ZNF219	957.09	971.42	957.09	971.42	0.02142	102.69	9490.5	0.14711	0.55848	0.44152	0.88305	0.99995	True
s_5521_r2	Non-Targeting Control	880.05	866.31	880.05	866.31	-0.022677	94.403	8726.6	0.14709	0.44153	0.55847	0.88306	0.99995	False
s_528_r0	FOXL1	1222.6	1206.4	1222.6	1206.4	-0.019209	130.96	12124	0.14698	0.44157	0.55843	0.88314	0.99995	False
s_4536_r2	ZNF480	1274.8	1258.3	1274.8	1258.3	-0.018805	136.48	12641	0.14695	0.44159	0.55841	0.88318	0.99995	False
s_3154_r1	SPDEF	737.32	724.76	737.32	724.76	-0.024757	78.899	7311.3	0.14691	0.4416	0.5584	0.8832	0.99995	False
s_1248_r1	KMT2A	2135.9	2157.3	2135.9	2157.3	0.014357	228.37	21180	0.14685	0.55837	0.44163	0.88325	0.99995	True
s_2008_r1	TCF12	1091.9	1107.1	1091.9	1107.1	0.020028	116.7	10827	0.14683	0.55837	0.44163	0.88327	0.99995	True
s_659_r0	GTF2B	1172.8	1156.9	1172.8	1156.9	-0.019589	125.28	11629	0.14679	0.44165	0.55835	0.8833	0.99995	False
s_1463_r1	OVOL1	670.59	682.56	670.59	682.56	0.025482	71.613	6649.6	0.14676	0.55834	0.44166	0.88332	0.99995	True
s_5394_r0	ZNF891	885.36	871.62	885.36	871.62	-0.022549	94.479	8779.3	0.14671	0.44168	0.55832	0.88336	0.99995	False
s_3428_r0	SOX18	650.03	661.8	650.03	661.8	0.025865	69.348	6445.7	0.14669	0.55831	0.44169	0.88338	0.99995	True
s_4718_r0	ZNF540	900.67	886.81	900.67	886.81	-0.022347	96.041	8931.1	0.14665	0.4417	0.5583	0.88341	0.99995	False
s_1632_r2	PROX1	630.73	642.32	630.73	642.32	0.026236	67.203	6254.3	0.14659	0.55827	0.44173	0.88345	0.99995	True
s_5544_r1	Non-Targeting Control	1446.8	1464.3	1446.8	1464.3	0.017387	154.06	14346	0.14655	0.55826	0.44174	0.88348	0.99995	True
s_275_r2	CUX1	906.76	920.66	906.76	920.66	0.021918	96.554	8991.5	0.14655	0.55826	0.44174	0.88349	0.99995	True
s_2090_r1	TGFB1	556.39	567.28	556.39	567.28	0.027902	59.242	5517.2	0.14654	0.55825	0.44175	0.88349	0.99995	True
s_4656_r0	NKX2-3	809.25	796.12	809.25	796.12	-0.023565	86.163	8024.6	0.14654	0.44175	0.55825	0.88349	0.99995	False
s_3029_r0	TFEC	1179.3	1195.2	1179.3	1195.2	0.01924	125.56	11694	0.14654	0.55825	0.44175	0.8835	0.99995	True
s_2571_r0	ZNF282	533.23	522.58	533.23	522.58	-0.029057	56.733	5287.5	0.14649	0.44177	0.55823	0.88353	0.99995	False
s_2946_r1	ZNF266	764.21	776.96	764.21	776.96	0.023843	81.302	7578	0.14648	0.55823	0.44177	0.88354	0.99995	True
s_5736_r2	Non-Targeting Control	657.44	645.61	657.44	645.61	-0.026147	69.925	6519.2	0.14646	0.44178	0.55822	0.88355	0.99995	False
s_4447_r0	OSR1	1246.2	1230	1246.2	1230	-0.018949	132.43	12358	0.1464	0.4418	0.5582	0.88361	0.99995	False
s_4894_r0	ZNF549	985.1	999.57	985.1	999.57	0.021013	104.66	9768.3	0.14638	0.55819	0.44181	0.88362	0.99995	True
s_1615_r0	PPARG	1269.4	1253	1269.4	1253	-0.018766	134.78	12588	0.14634	0.44183	0.55817	0.88366	0.99995	False
s_818_r0	HOXA7	824.56	837.79	824.56	837.79	0.022939	87.537	8176.4	0.14633	0.55817	0.44183	0.88366	0.99995	True
s_4278_r0	ZNF502	1470.6	1488.3	1470.6	1488.3	0.017219	156.12	14583	0.14632	0.55817	0.44183	0.88367	0.99995	True
s_182_r1	CEBPD	875.42	861.79	875.42	861.79	-0.022613	92.887	8680.7	0.14629	0.44185	0.55815	0.88369	0.99995	False
s_1809_r1	SMARCB1	875.42	861.79	875.42	861.79	-0.022613	92.887	8680.7	0.14629	0.44185	0.55815	0.88369	0.99995	False
s_5377_r1	ZNF783	1303	1286.4	1303	1286.4	-0.018514	138.24	12921	0.14628	0.44185	0.55815	0.8837	0.99995	False
s_5716_r1	Non-Targeting Control	954.76	940.53	954.76	940.53	-0.021644	101.28	9467.5	0.14627	0.44185	0.55815	0.88371	0.99995	False
s_4449_r1	OSR1	731.01	743.46	731.01	743.46	0.024335	77.527	7248.8	0.14625	0.55814	0.44186	0.88372	0.99995	True
s_4932_r0	ZNF776	1408.5	1391.3	1408.5	1391.3	-0.017794	149.28	13967	0.1462	0.44188	0.55812	0.88376	0.99995	False
s_861_r1	HOXB7	612.16	600.77	612.16	600.77	-0.027051	64.864	6070.3	0.14619	0.44189	0.55811	0.88377	0.99995	False
s_1617_r2	MAP2K1	415.54	424.92	415.54	424.92	0.032134	44.009	4120.5	0.14615	0.5581	0.4419	0.8838	0.99995	True
s_1830_r0	SOX4	767.69	754.94	767.69	754.94	-0.02413	81.281	7612.5	0.14613	0.44191	0.55809	0.88382	0.99995	False
s_1255_r0	NR3C2	324.58	332.86	324.58	332.86	0.036261	34.335	3218.5	0.14607	0.55807	0.44193	0.88387	0.99995	True
s_5198_r1	FOXI2	1083.6	1068.4	1083.6	1068.4	-0.020282	114.62	10745	0.14606	0.44194	0.55806	0.88387	0.99995	False
s_56_r0	ASCL2	454.93	445.12	454.93	445.12	-0.031371	48.088	4511.1	0.14601	0.44196	0.55804	0.88391	0.99995	False
s_3349_r1	YBX2	943.81	957.93	943.81	957.93	0.021408	99.749	9358.9	0.146	0.55804	0.44196	0.88392	0.99995	True
s_3448_r2	BNC2	2364.1	2386.5	2364.1	2386.5	0.013572	249.85	23443	0.146	0.55804	0.44196	0.88392	0.99995	True
s_4423_r0	ZNF792	1443.5	1426.1	1443.5	1426.1	-0.017552	152.55	14314	0.146	0.44196	0.55804	0.88392	0.99995	False
s_1575_r1	POU3F2	930.86	944.88	930.86	944.88	0.021545	98.288	9230.5	0.14593	0.55801	0.44199	0.88397	0.99995	True
s_4633_r0	ZNF425	771.63	758.87	771.63	758.87	-0.024035	81.474	7651.5	0.14593	0.44199	0.55801	0.88398	0.99995	False
s_1846_r0	SOX11	832.87	846.13	832.87	846.13	0.022751	87.836	8258.8	0.14585	0.55798	0.44202	0.88404	0.99995	True
s_1735_r0	SALL2	737.51	725.04	737.51	725.04	-0.02457	77.76	7313.2	0.14583	0.44203	0.55797	0.88406	0.99995	False
s_5411_r3	Non-Targeting Control	1142.2	1126.7	1142.2	1126.7	-0.019717	120.4	11326	0.14581	0.44204	0.55796	0.88407	0.99995	False
s_1038_r0	IL10	889.3	902.99	889.3	902.99	0.022017	93.725	8818.4	0.1458	0.55796	0.44204	0.88408	0.99995	True
s_1544_r3	PLAGL1	880.4	894.02	880.4	894.02	0.022124	92.761	8730.1	0.14578	0.55795	0.44205	0.8841	0.99995	True
s_5111_r1	ZNF445	1210.4	1226.3	1210.4	1226.3	0.018883	127.36	12002	0.14568	0.55791	0.44209	0.88417	0.99995	True
s_437_r0	ESR2	1320.2	1303.5	1320.2	1303.5	-0.018316	138.9	13091	0.14567	0.44209	0.55791	0.88418	0.99995	False
s_3424_r0	BCL11A	806.63	819.65	806.63	819.65	0.023087	84.865	7998.6	0.14567	0.55791	0.44209	0.88418	0.99995	True
s_5147_r1	ZNF662	1721.3	1702.3	1721.3	1702.3	-0.01603	181.08	17068	0.14566	0.44209	0.55791	0.88419	0.99995	False
s_1488_r1	PAX6	835.92	849.18	835.92	849.18	0.022678	87.907	8289	0.14564	0.5579	0.4421	0.88421	0.99995	True
s_2788_r0	NR2E3	1300.9	1284.4	1300.9	1284.4	-0.018445	136.77	12900	0.14562	0.44211	0.55789	0.88422	0.99995	False
s_4136_r0	SPZ1	1096.6	1111.8	1096.6	1111.8	0.01982	115.27	10874	0.1456	0.55788	0.44212	0.88424	0.99995	True
s_4045_r3	ZNF611	235.65	228.61	235.65	228.61	-0.043558	24.767	2336.7	0.1456	0.44212	0.55788	0.88424	0.99995	False
s_5683_r1	Non-Targeting Control	522.86	533.35	522.86	533.35	0.028583	54.94	5184.7	0.14558	0.55787	0.44213	0.88425	0.99995	True
s_5465_r0	Non-Targeting Control	943.54	929.46	943.54	929.46	-0.021665	99.1	9356.2	0.14555	0.44214	0.55786	0.88428	0.99995	False
s_4023_r2	ESX1	342.82	334.34	342.82	334.34	-0.036041	35.978	3399.4	0.14549	0.44216	0.55784	0.88432	0.99995	False
s_3897_r1	IRX1	1048.4	1063.2	1048.4	1063.2	0.020244	109.95	10396	0.14544	0.55782	0.44218	0.88437	0.99995	True
s_2443_r2	ZNF189	1178.3	1194.1	1178.3	1194.1	0.019092	123.41	11685	0.14534	0.55778	0.44222	0.88444	0.99995	True
s_5572_r0	Non-Targeting Control	1097.1	1081.9	1097.1	1081.9	-0.020053	114.88	10879	0.14533	0.44223	0.55777	0.88445	0.99995	False
s_4611_r1	IL23R	2081.2	2060.3	2081.2	2060.3	-0.014529	217.65	20637	0.14524	0.44226	0.55774	0.88452	0.99995	False
s_4726_r0	TIGD2	1933.5	1913.3	1933.5	1913.3	-0.015076	202.2	19172	0.14523	0.44226	0.55774	0.88453	0.99995	False
s_3473_r1	ELP2	1053.7	1038.8	1053.7	1038.8	-0.02045	110.18	10448	0.14522	0.44227	0.55773	0.88453	0.99995	False
s_489_r1	EVX1	1022.5	1037.1	1022.5	1037.1	0.020464	106.89	10139	0.14521	0.55773	0.44227	0.88455	0.99995	True
s_464_r3	ETV1	2061.9	2041.1	2061.9	2041.1	-0.014592	215.49	20446	0.14519	0.44228	0.55772	0.88456	0.99995	False
s_1948_r1	TAP2	829.28	816.11	829.28	816.11	-0.023056	86.634	8223.2	0.14516	0.44229	0.55771	0.88459	0.99995	False
s_1459_r1	OTX2	894.68	908.34	894.68	908.34	0.021842	93.347	8871.7	0.14506	0.55767	0.44233	0.88466	0.99995	True
s_5986_r0	Non-Targeting Control	639.53	627.98	639.53	627.98	-0.026252	66.703	6341.6	0.14504	0.44234	0.55766	0.88468	0.99995	False
s_1738_r1	SALL1	952.11	966.2	952.11	966.2	0.021172	99.271	9441.2	0.14502	0.55765	0.44235	0.8847	0.99995	True
s_2144_r0	NR2C2	910.3	924.07	910.3	924.07	0.021643	94.863	9026.6	0.14498	0.55764	0.44236	0.88473	0.99995	True
