sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_1568_r0	PSMB8	2564	2595.8	2564	2595.8	0.017745	503.87	15439	0.25549	0.60083	0.39917	0.79835	0.99724	True
s_625_r0	FAM50A	2688.4	2721	2688.4	2721	0.017361	530.06	16320	0.25487	0.60059	0.39941	0.79883	0.99724	True
s_1810_r0	SLC35C1	3203.9	3167.9	3203.9	3167.9	-0.016305	648.62	20046	0.25439	0.3996	0.6004	0.7992	0.99724	False
s_1157_r0	MAP3K14	3195	3231	3195	3231	0.016133	645.82	19981	0.25425	0.60035	0.39965	0.7993	0.99724	True
s_1604_r0	RAC1	2619.6	2587.6	2619.6	2587.6	-0.017675	509.13	15832	0.25361	0.3999	0.6001	0.7998	0.99724	False
s_1535_r0	PRDM1	2244.1	2273.2	2244.1	2273.2	0.018603	424.45	13208	0.25352	0.60007	0.39993	0.79987	0.99724	True
s_899_r0	IL18RAP	2281.8	2252.5	2281.8	2252.5	-0.018674	430.95	13468	0.25297	0.40015	0.59985	0.80029	0.99724	False
s_262_r0	CCDC174	5189.1	5236.6	5189.1	5236.6	0.013127	1125.2	35310	0.25246	0.59966	0.40034	0.80069	0.99724	True
s_2026_r0	TMEM80	4503.7	4547.3	4503.7	4547.3	0.013903	951.36	29895	0.25228	0.59959	0.40041	0.80082	0.99724	True
s_688_r0	GHITM	992.05	1010	992.05	1010	0.025854	161.22	5090.1	0.25169	0.59936	0.40064	0.80128	0.99724	True
s_693_r0	GOSR2	829.86	846.03	829.86	846.03	0.02781	130.75	4134.4	0.2515	0.59929	0.40071	0.80143	0.99724	True
s_2168_r0	VARS2	3798.2	3758.9	3798.2	3758.9	-0.015005	772.67	24476	0.25127	0.4008	0.5992	0.8016	0.99724	False
s_1955_r0	TIFAB	2419.6	2389.4	2419.6	2389.4	-0.01809	454.87	14425	0.25113	0.40086	0.59914	0.80172	0.99724	False
s_2228_r0	ZEB2	3115	3149.9	3115	3149.9	0.01604	606.8	19396	0.25014	0.59876	0.40124	0.80248	0.99724	True
s_2651_r0	Non-Targeting Control	4161.5	4120.2	4161.5	4120.2	-0.014381	852.24	27246	0.25012	0.40125	0.59875	0.8025	0.99724	False
s_803_r0	HLA-DRB1	2889.5	2922.8	2889.5	2922.8	0.016528	554.59	17760	0.24991	0.59867	0.40133	0.80266	0.99724	True
s_2180_r0	WAS	3293.9	3258	3293.9	3258	-0.015807	644.51	20708	0.24949	0.40149	0.59851	0.80298	0.99724	False
s_2731_r0	Non-Targeting Control	2769.5	2737.2	2769.5	2737.2	-0.016929	522.3	16899	0.24863	0.40183	0.59817	0.80365	0.99724	False
s_2666_r0	Non-Targeting Control	914.29	897.39	914.29	897.39	-0.026891	142.85	4628.3	0.24845	0.40189	0.59811	0.80379	0.99724	False
s_1101_r0	LRRFIP2	3470.5	3433.7	3470.5	3433.7	-0.015394	678.83	22017	0.24833	0.40194	0.59806	0.80388	0.99724	False
s_2240_r0	ZMIZ1	3015	3049	3015	3049	0.016129	574.9	18668	0.24818	0.598	0.402	0.804	0.99724	True
s_1156_r0	MAP3K1	3698.3	3736.4	3698.3	3736.4	0.014801	727.61	23721	0.24768	0.59781	0.40219	0.80438	0.99724	True
s_2515_r0	Non-Targeting Control	598.79	585.64	598.79	585.64	-0.031966	86.373	2828.5	0.24713	0.4024	0.5976	0.80481	0.99724	False
s_614_r0	ERG	2970.6	2937.2	2970.6	2937.2	-0.016296	557.02	18346	0.24642	0.40268	0.59732	0.80535	0.99724	False
s_2336_r0	Non-Targeting Control	3251.7	3216.5	3251.7	3216.5	-0.015668	617.18	20397	0.246	0.40284	0.59716	0.80568	0.99724	False
s_1789_r0	SKIV2L	2620.7	2651.6	2620.7	2651.6	0.016932	478.93	15839	0.24591	0.59713	0.40287	0.80575	0.99724	True
s_1303_r0	NEDD8	930.95	947.84	930.95	947.84	0.025911	142.62	4726.7	0.24566	0.59703	0.40297	0.80595	0.99724	True
s_2874_r0	Non-Targeting Control	2980.6	3013.8	2980.6	3013.8	0.01598	551.41	18418	0.2447	0.59666	0.40334	0.80669	0.99724	True
s_562_r0	E2F7	1039.8	1057.8	1039.8	1057.8	0.024654	160.91	5377	0.24465	0.59664	0.40336	0.80673	0.99724	True
s_2675_r0	Non-Targeting Control	3200.6	3166.1	3200.6	3166.1	-0.015625	594.66	20022	0.24372	0.40372	0.59628	0.80744	0.99724	False
s_2171_r0	VCAN	3673.8	3711.2	3673.8	3711.2	0.014593	697.88	23537	0.24352	0.5962	0.4038	0.80761	0.99724	True
s_1224_r0	MICA	3609.4	3646.3	3609.4	3646.3	0.014679	681.62	23054	0.24317	0.59606	0.40394	0.80787	0.99724	True
s_2359_r0	Non-Targeting Control	4799.2	4842.8	4799.2	4842.8	0.013057	952.21	32213	0.24315	0.59605	0.40395	0.80789	0.99724	True
s_2315_r0	VSIG4	800.97	785.66	800.97	785.66	-0.02781	117.22	3967.3	0.24309	0.40397	0.59603	0.80794	0.99724	False
s_1804_r0	SLC2A8	4711.4	4754.5	4711.4	4754.5	0.013137	929.04	31522	0.24279	0.59592	0.40408	0.80817	0.99724	True
s_853_r0	IFNGR2	3485	3521.1	3485	3521.1	0.014867	651.88	22124	0.24275	0.5959	0.4041	0.8082	0.99724	True
s_618_r0	ETS2	4109.3	4149.1	4109.3	4149.1	0.013888	790.42	26845	0.24267	0.59587	0.40413	0.80826	0.99724	True
s_246_r0	CASP8	2150.7	2123.6	2150.7	2123.6	-0.018293	367.5	12567	0.24184	0.40445	0.59555	0.80891	0.99724	False
s_32_r0	ADO	2140.7	2167.8	2140.7	2167.8	0.018098	365.47	12499	0.24183	0.59554	0.40446	0.80891	0.99724	True
s_1453_r0	PDPK1	3203.9	3169.7	3203.9	3169.7	-0.015485	585.34	20046	0.24166	0.40452	0.59548	0.80904	0.99724	False
s_2136_r0	UBE2F	3693.8	3731	3693.8	3731	0.014447	691.36	23688	0.24161	0.59546	0.40454	0.80909	0.99724	True
s_708_r0	GPR18	1951.9	1926.3	1951.9	1926.3	-0.019017	326.98	11219	0.24144	0.40461	0.59539	0.80921	0.99724	False
s_2701_r0	Non-Targeting Control	3769.4	3731.9	3769.4	3731.9	-0.014404	701.5	24257	0.2405	0.40497	0.59503	0.80995	0.99724	False
s_1907_r0	TAP1	1273.1	1253.3	1273.1	1253.3	-0.022641	196.8	6809	0.24043	0.405	0.595	0.81	0.99724	False
s_227_r0	CARD6	3950.4	3912.1	3950.4	3912.1	-0.014066	734.94	25631	0.23947	0.40537	0.59463	0.81074	0.99724	False
s_1048_r0	KMT2D	3256.1	3221.9	3256.1	3221.9	-0.015216	583.84	20430	0.23907	0.40552	0.59448	0.81105	0.99724	False
s_2430_r0	Non-Targeting Control	1036.5	1019	1036.5	1019	-0.0245	152.6	5356.9	0.23869	0.40567	0.59433	0.81134	0.99724	False
s_2503_r0	Non-Targeting Control	3821.6	3784.2	3821.6	3784.2	-0.01419	699.85	24652	0.23828	0.40583	0.59417	0.81166	0.99724	False
s_1021_r0	KCNU1	2316.3	2288.5	2316.3	2288.5	-0.017385	385.23	13707	0.23709	0.40629	0.59371	0.81259	0.99724	False
s_196_r0	C1GALT1C1L	4072.6	4111.2	4072.6	4111.2	0.013598	744.15	26564	0.2367	0.59356	0.40644	0.81289	0.99724	True
s_2179_r0	WAS	5023.6	5067.2	5023.6	5067.2	0.012459	949.61	33990	0.23638	0.59343	0.40657	0.81314	0.99724	True
s_1572_r0	PSMB9	2726.2	2695.8	2726.2	2695.8	-0.016193	463.29	16589	0.23633	0.40659	0.59341	0.81317	0.99724	False
s_2347_r0	Non-Targeting Control	4433.7	4393.2	4433.7	4393.2	-0.013223	818.55	29350	0.23617	0.40665	0.59335	0.8133	0.99724	False
s_2803_r0	Non-Targeting Control	1150.9	1132.5	1150.9	1132.5	-0.023193	168.74	6052.7	0.23613	0.40667	0.59333	0.81333	0.99724	False
s_1862_r0	STAT1	3804.9	3767.9	3804.9	3767.9	-0.014081	683.26	24526	0.23605	0.4067	0.5933	0.8134	0.99724	False
s_215_r0	C5	2349.6	2321.9	2349.6	2321.9	-0.017132	384.98	13938	0.23504	0.40709	0.59291	0.81418	0.99724	False
s_2153_r0	UQCRH	3162.8	3195.8	3162.8	3195.8	0.014978	545.08	19745	0.23497	0.59289	0.40711	0.81423	0.99724	True
s_1127_r0	MAN1C1	2227.4	2254.3	2227.4	2254.3	0.017298	361.24	13093	0.23491	0.59286	0.40714	0.81428	0.99724	True
s_2816_r0	Non-Targeting Control	1947.4	1972.3	1947.4	1972.3	0.018263	308.05	11189	0.23466	0.59276	0.40724	0.81447	0.99724	True
s_2324_r0	GSDMA	2116.3	2090.3	2116.3	2090.3	-0.017832	338.23	12332	0.23421	0.40741	0.59259	0.81482	0.99724	False
s_2223_r0	ZCCHC24	4042.6	4080.6	4042.6	4080.6	0.013473	719.71	26334	0.23379	0.59243	0.40757	0.81515	0.99724	True
s_907_r0	IL23R	4092.6	4054.5	4092.6	4054.5	-0.013519	728.87	26717	0.23359	0.40765	0.59235	0.81531	0.99724	False
s_2850_r0	Non-Targeting Control	5004.7	4961.8	5004.7	4961.8	-0.012432	922.36	33840	0.23348	0.40769	0.59231	0.81539	0.99724	False
s_2450_r0	Non-Targeting Control	4259.3	4220.2	4259.3	4220.2	-0.01328	761.93	27999	0.23329	0.40777	0.59223	0.81553	0.99724	False
s_780_r0	HLA-DMA	4368.1	4407.6	4368.1	4407.6	0.012984	780.09	28841	0.23258	0.59196	0.40804	0.81608	0.99724	True
s_2787_r0	Non-Targeting Control	2486.2	2457.9	2486.2	2457.9	-0.016534	401.63	14892	0.23225	0.40817	0.59183	0.81634	0.99724	False
s_1351_r0	NIPAL2	4034.9	4072.5	4034.9	4072.5	0.013381	707.15	26275	0.23201	0.59173	0.40827	0.81653	0.99724	True
s_1815_r0	SLC37A4	5394.6	5350.1	5394.6	5350.1	-0.011963	992.66	36959	0.23177	0.40836	0.59164	0.81672	0.99724	False
s_99_r0	ASCC1	2757.3	2727.3	2757.3	2727.3	-0.015783	450.33	16811	0.23146	0.40848	0.59152	0.81696	0.99724	False
s_2729_r0	Non-Targeting Control	3799.4	3835.5	3799.4	3835.5	0.013663	653.86	24484	0.23111	0.59138	0.40862	0.81723	0.99724	True
s_2722_r0	Non-Targeting Control	3087.3	3055.3	3087.3	3055.3	-0.015024	511.82	19193	0.23094	0.40868	0.59132	0.81736	0.99724	False
s_2389_r0	Non-Targeting Control	5061.4	5104.1	5061.4	5104.1	0.012132	913.75	34290	0.23086	0.59129	0.40871	0.81743	0.99724	True
s_1673_r0	RHOA	3702.7	3738.2	3702.7	3738.2	0.013765	630.32	23755	0.23037	0.5911	0.4089	0.81781	0.99724	True
s_2334_r0	Non-Targeting Control	827.64	842.43	827.64	842.43	0.025521	109.36	4121.5	0.23036	0.59109	0.40891	0.81781	0.99724	True
s_1100_r0	LRRC32	2267.4	2240.8	2267.4	2240.8	-0.017036	354.55	13369	0.23031	0.40893	0.59107	0.81785	0.99724	False
s_1779_r0	SHARPIN	3161.7	3194	3161.7	3194	0.014671	522.5	19737	0.2301	0.59099	0.40901	0.81801	0.99724	True
s_2456_r0	Non-Targeting Control	3772.7	3808.5	3772.7	3808.5	0.01362	640.63	24282	0.22971	0.59084	0.40916	0.81832	0.99724	True
s_1664_r0	RFX5	4255.9	4217.5	4255.9	4217.5	-0.013075	737.54	27973	0.22963	0.40919	0.59081	0.81838	0.99724	False
s_2323_r0	GSDMA	3021.7	2990.4	3021.7	2990.4	-0.015027	490.51	18716	0.22894	0.40946	0.59054	0.81891	0.99724	False
s_2794_r0	Non-Targeting Control	3587.2	3552.6	3587.2	3552.6	-0.013964	597.28	22887	0.22846	0.40964	0.59036	0.81929	0.99724	False
s_1214_r0	MEF2C	1177.6	1159.6	1177.6	1159.6	-0.022207	162.05	6216.5	0.22833	0.40969	0.59031	0.81939	0.99724	False
s_823_r0	HMGB1	3405	3371.5	3405	3371.5	-0.014247	560.13	21530	0.22811	0.40978	0.59022	0.81956	0.99724	False
s_2697_r0	Non-Targeting Control	2971.7	2940.8	2971.7	2940.8	-0.015067	476.91	18354	0.22797	0.40984	0.59016	0.81967	0.99724	False
s_1054_r0	KRT10	5213.6	5170.8	5213.6	5170.8	-0.011883	914.8	35505	0.227	0.41021	0.58979	0.82042	0.99724	False
s_1134_r0	MAP2K2	2798.4	2768.7	2798.4	2768.7	-0.015372	440.14	17105	0.22685	0.41027	0.58973	0.82054	0.99724	False
s_121_r0	ATP2B4	3335	3302.1	3335	3302.1	-0.014281	539.84	21011	0.22668	0.41033	0.58967	0.82067	0.99724	False
s_1020_r0	KAT5	1216.5	1198.3	1216.5	1198.3	-0.021661	164.58	6456.7	0.22578	0.41068	0.58932	0.82137	0.99724	False
s_352_r0	CHUK	3668.3	3633.7	3668.3	3633.7	-0.013657	597.57	23496	0.22554	0.41078	0.58922	0.82156	0.99724	False
s_47_r0	AKIRIN2	3967.1	3931	3967.1	3931	-0.013178	650.95	25758	0.22482	0.41106	0.58894	0.82212	0.99724	False
s_730_r0	GTF2IRD1	3003.9	3034.5	3003.9	3034.5	0.014618	468.25	18587	0.22446	0.5888	0.4112	0.8224	0.99724	True
s_276_r0	CCL2	4494.8	4456.3	4494.8	4456.3	-0.012405	740.84	29826	0.22288	0.41181	0.58819	0.82363	0.99724	False
s_744_r0	HAT1	3806	3840.9	3806	3840.9	0.013166	609.1	24534	0.22283	0.58817	0.41183	0.82367	0.99724	True
s_1455_r0	PDPK1	925.4	940.63	925.4	940.63	0.023534	116.06	4693.9	0.22238	0.58799	0.41201	0.82402	0.99724	True
s_2294_r0	MYB	4006	4041.8	4006	4041.8	0.012853	642.88	26054	0.22215	0.5879	0.4121	0.8242	0.99724	True
s_1967_r0	TLR10	4525.9	4564.4	4525.9	4564.4	0.012224	741.91	30069	0.22214	0.5879	0.4121	0.8242	0.99724	True
s_222_r0	CARD10	2211.8	2237.2	2211.8	2237.2	0.01641	320.38	12986	0.22213	0.58789	0.41211	0.82421	0.99724	True
s_150_r0	BBS9	4517	4555.4	4517	4555.4	0.012209	737.2	29999	0.22169	0.58772	0.41228	0.82455	0.99724	True
s_1508_r0	PPAN-P2RY11	3538.3	3571.5	3538.3	3571.5	0.013486	552.41	22522	0.22149	0.58764	0.41236	0.82471	0.99724	True
s_879_r0	IL10	3288.3	3320.1	3288.3	3320.1	0.013889	506.26	20667	0.22134	0.58759	0.41241	0.82483	0.99724	True
s_2907_r0	Non-Targeting Control	555.46	566.72	555.46	566.72	0.028906	63.415	2592.1	0.2212	0.58753	0.41247	0.82494	0.99724	True
s_592_r0	EIF2AK2	4322.6	4359.9	4322.6	4359.9	0.012391	695.44	28488	0.22096	0.58744	0.41256	0.82513	0.99724	True
s_1904_r0	TANK	2410.7	2437.2	2410.7	2437.2	0.015753	350.54	14363	0.22093	0.58743	0.41257	0.82515	0.99724	True
s_2861_r0	Non-Targeting Control	4281.5	4318.4	4281.5	4318.4	0.012395	682.76	28171	0.22017	0.58713	0.41287	0.82574	0.99724	True
s_1403_r0	NUMA1	3618.3	3651.7	3618.3	3651.7	0.013269	559.14	23120	0.21993	0.58704	0.41296	0.82593	0.99724	True
s_1787_r0	SIRT1	3850.5	3885.1	3850.5	3885.1	0.012908	599.08	24871	0.21949	0.58686	0.41314	0.82627	0.99724	True
s_2605_r0	Non-Targeting Control	257.73	264.89	257.73	264.89	0.039367	25.613	1064.7	0.21934	0.58681	0.41319	0.82638	0.99724	True
s_1739_r0	SAA1	3790.5	3756.2	3790.5	3756.2	-0.013087	586.1	24417	0.21911	0.41328	0.58672	0.82657	0.99724	False
s_621_r0	FADD	2731.8	2759.7	2731.8	2759.7	0.014694	391.33	16629	0.21695	0.58588	0.41412	0.82825	0.99724	True
s_2184_r0	WDR34	3398.3	3430.1	3398.3	3430.1	0.013416	504.33	21480	0.2167	0.58578	0.41422	0.82844	0.99724	True
s_958_r0	IRF3	4006	4040.9	4006	4040.9	0.012531	610.98	26054	0.21657	0.58573	0.41427	0.82855	0.99724	True
s_2769_r0	Non-Targeting Control	2302.9	2328.2	2302.9	2328.2	0.015705	317.96	13614	0.21612	0.58555	0.41445	0.82889	0.99724	True
s_120_r0	ATG16L1	2859.5	2830.9	2859.5	2830.9	-0.014498	409.03	17544	0.21594	0.41452	0.58548	0.82904	0.99724	False
s_611_r0	ERCC6	4397	4433.8	4397	4433.8	0.012003	675.05	29065	0.21552	0.58532	0.41468	0.82936	0.99724	True
s_398_r0	CREB1	19.997	21.624	19.997	21.624	0.10768	1.3238	57.015	0.2155	0.58363	0.41637	0.83275	0.99724	True
s_373_r0	CNEP1R1	5739	5696.1	5739	5696.1	-0.010839	922.89	39749	0.21549	0.41469	0.58531	0.82938	0.99724	False
s_1598_r0	RABGGTA	2681.8	2654.3	2681.8	2654.3	-0.014837	376.71	16273	0.21517	0.41482	0.58518	0.82963	0.99724	False
s_2149_r0	UQCR10	2488.5	2514.7	2488.5	2514.7	0.015103	343.18	14907	0.21457	0.58495	0.41505	0.8301	0.99724	True
s_662_r0	FOXF1	1425.3	1406.4	1425.3	1406.4	-0.019211	177.98	7768.5	0.21406	0.41525	0.58475	0.8305	0.99724	False
s_248_r0	CASP8	3118.4	3088.6	3118.4	3088.6	-0.013832	442.93	19420	0.21358	0.41544	0.58456	0.83087	0.99724	False
s_2782_r0	Non-Targeting Control	3396.1	3427.4	3396.1	3427.4	0.013223	489.17	21464	0.2135	0.58453	0.41547	0.83094	0.99724	True
s_179_r0	BRD7	3476.1	3444.5	3476.1	3444.5	-0.013167	498.94	22058	0.21269	0.41578	0.58422	0.83157	0.99724	False
s_1674_r0	RHOA	4196	4160.8	4196	4160.8	-0.012144	618.79	27511	0.2121	0.41602	0.58398	0.83203	0.99724	False
s_2871_r0	Non-Targeting Control	3259.4	3229.1	3259.4	3229.1	-0.013468	458.92	20454	0.21183	0.41612	0.58388	0.83224	0.99724	False
s_2614_r0	Non-Targeting Control	3471.6	3503.1	3471.6	3503.1	0.012994	493.57	22025	0.21171	0.58383	0.41617	0.83234	0.99724	True
s_2521_r0	Non-Targeting Control	1543.1	1523.6	1543.1	1523.6	-0.018332	190.05	8523.4	0.21118	0.41638	0.58362	0.83275	0.99724	False
s_384_r0	COMMD6	3847.1	3813.9	3847.1	3813.9	-0.012513	552.15	24846	0.21082	0.41651	0.58349	0.83302	0.99724	False
s_667_r0	FOXM1	2599.6	2573.2	2599.6	2573.2	-0.014681	346.62	15690	0.2102	0.41676	0.58324	0.83351	0.99724	False
s_2900_r0	Non-Targeting Control	4067.1	4101.3	4067.1	4101.3	0.012086	585.58	26521	0.21014	0.58322	0.41678	0.83356	0.99724	True
s_1098_r0	LRRC32	4415.9	4451.8	4415.9	4451.8	0.011671	643.61	29212	0.20992	0.58313	0.41687	0.83373	0.99724	True
s_1903_r0	TANK	4912.5	4874.4	4912.5	4874.4	-0.011242	727.32	33108	0.20961	0.41699	0.58301	0.83397	0.99724	False
s_1019_r0	KAT5	648.78	660.43	648.78	660.43	0.025632	67.831	3104.8	0.20903	0.58279	0.41721	0.83442	0.99724	True
s_1304_r0	NEDD8	4017.1	4050.9	4017.1	4050.9	0.01207	569.81	26139	0.2088	0.5827	0.4173	0.8346	0.99724	True
s_2363_r0	Non-Targeting Control	4944.7	4906.8	4944.7	4906.8	-0.011104	718.99	33363	0.20761	0.41777	0.58223	0.83554	0.99724	False
s_2577_r0	Non-Targeting Control	4875.8	4838.3	4875.8	4838.3	-0.011142	703.84	32818	0.20711	0.41796	0.58204	0.83593	0.99724	False
s_1619_r0	RASSF1	1488.6	1507.4	1488.6	1507.4	0.018018	175.24	8173.1	0.20708	0.58203	0.41797	0.83595	0.99724	True
s_919_r0	IL6ST	4738.1	4701.4	4738.1	4701.4	-0.011221	674	31731	0.20611	0.41835	0.58165	0.8367	0.99724	False
s_1766_r0	SERHL2	4068.2	4034.6	4068.2	4034.6	-0.011948	563.2	26530	0.20605	0.41837	0.58163	0.83675	0.99724	False
s_402_r0	CRIPAK	5743.5	5702.4	5743.5	5702.4	-0.010359	844.58	39785	0.20605	0.41838	0.58162	0.83675	0.99724	False
s_558_r0	E2F1	1995.2	2017.3	1995.2	2017.3	0.015885	244.23	11510	0.206	0.58161	0.41839	0.83679	0.99724	True
s_912_r0	IL2RA	3926	3893.2	3926	3893.2	-0.012108	538.56	25445	0.20575	0.41849	0.58151	0.83699	0.99724	False
s_1056_r0	KRT10	2378.5	2402.9	2378.5	2402.9	0.014753	299.07	14139	0.20568	0.58148	0.41852	0.83704	0.99724	True
s_2340_r0	Non-Targeting Control	5776.8	5735.7	5776.8	5735.7	-0.010297	844.21	40056	0.20531	0.41867	0.58133	0.83733	0.99724	False
s_904_r0	IL1B	577.68	588.35	577.68	588.35	0.026352	56.895	2712.9	0.2048	0.58114	0.41886	0.83773	0.99724	True
s_850_r0	IFNAR1	3479.4	3449	3479.4	3449	-0.012664	462.6	22083	0.20469	0.41891	0.58109	0.83782	0.99724	False
s_542_r0	DPP10	3195	3166.1	3195	3166.1	-0.013119	418.53	19981	0.20468	0.41891	0.58109	0.83782	0.99724	False
s_2788_r0	Non-Targeting Control	3505	3535.5	3505	3535.5	0.012507	465.95	22273	0.20455	0.58104	0.41896	0.83793	0.99724	True
s_2114_r0	TUBA1C	2856.2	2829.1	2856.2	2829.1	-0.013734	366.42	17520	0.20452	0.41897	0.58103	0.83795	0.99724	False
s_637_r0	FCGR2A	2226.3	2202.9	2226.3	2202.9	-0.015215	273	13085	0.20427	0.41907	0.58093	0.83814	0.99724	False
s_1466_r0	PICALM	3116.1	3087.7	3116.1	3087.7	-0.013224	404.49	19404	0.20419	0.4191	0.5809	0.83821	0.99724	False
s_1379_r0	NOTCH4	4242.6	4208.5	4242.6	4208.5	-0.011635	580.91	27870	0.20417	0.41911	0.58089	0.83822	0.99724	False
s_1735_r0	S100A9	2879.5	2906.6	2879.5	2906.6	0.013502	366.79	17688	0.20365	0.58069	0.41931	0.83863	0.99724	True
s_164_r0	BCL9L	3501.6	3531.9	3501.6	3531.9	0.012408	457.7	22248	0.20284	0.58037	0.41963	0.83926	0.99724	True
s_2599_r0	Non-Targeting Control	3390.5	3420.2	3390.5	3420.2	0.012547	438.82	21422	0.20241	0.5802	0.4198	0.8396	0.99724	True
s_2125_r0	TYK2	2874	2847.1	2874	2847.1	-0.013525	359.82	17648	0.20193	0.41998	0.58002	0.83997	0.99724	False
s_455_r0	CTSZ	3790.5	3822	3790.5	3822	0.01195	497.22	24417	0.20181	0.57997	0.42003	0.84006	0.99724	True
s_1206_r0	MED30	2961.7	2934.5	2961.7	2934.5	-0.013303	369.72	18281	0.20112	0.4203	0.5797	0.84061	0.99724	False
s_1802_r0	SLC2A8	3131.7	3159.8	3131.7	3159.8	0.012876	394.35	19517	0.20102	0.57966	0.42034	0.84068	0.99724	True
s_2585_r0	Non-Targeting Control	4854.7	4818.5	4854.7	4818.5	-0.010806	656.42	32651	0.20052	0.42054	0.57946	0.84107	0.99724	False
s_1559_r0	PRKRA	4263.7	4230.1	4263.7	4230.1	-0.011401	563.45	28033	0.2005	0.42055	0.57945	0.84109	0.99724	False
s_1928_r0	TBX1	2497.4	2521.9	2497.4	2521.9	0.01409	300.59	14970	0.2004	0.57942	0.42058	0.84117	0.99724	True
s_1912_r0	TAP2	3568.3	3538.2	3568.3	3538.2	-0.012215	452.79	22746	0.19953	0.42092	0.57908	0.84185	0.99724	False
s_1869_r0	STAT3	3392.8	3422	3392.8	3422	0.012362	426.47	21439	0.19946	0.57905	0.42095	0.8419	0.99724	True
s_861_r0	IKBKB	1418.6	1436.2	1418.6	1436.2	0.017707	153.67	7726.1	0.19945	0.57904	0.42096	0.84191	0.99724	True
s_184_r0	BTK	1214.2	1198.3	1214.2	1198.3	-0.019025	126.73	6442.9	0.19834	0.42139	0.57861	0.84278	0.99724	False
s_2052_r0	TNFRSF1A	5442.4	5480.7	5442.4	5480.7	0.01012	734.09	37344	0.19828	0.57859	0.42141	0.84283	0.99724	True
s_972_r0	IRF7	2175.2	2197.5	2175.2	2197.5	0.014728	249.31	12735	0.19788	0.57843	0.42157	0.84314	0.99724	True
s_1547_r0	PRKCE	3491.6	3521.1	3491.6	3521.1	0.012111	433.42	22174	0.19772	0.57837	0.42163	0.84326	0.99724	True
s_1279_r0	MYD88	5149.1	5186.1	5149.1	5186.1	0.010321	683.63	34990	0.19768	0.57835	0.42165	0.8433	0.99724	True
s_2_r0	A4GALT	1838.6	1858.7	1838.6	1858.7	0.01573	203.35	10461	0.19718	0.57816	0.42184	0.84369	0.99724	True
s_570_r0	EFR3A	2101.9	2123.6	2101.9	2123.6	0.014859	236.96	12234	0.19682	0.57802	0.42198	0.84397	0.99724	True
s_2829_r0	Non-Targeting Control	3190.6	3218.3	3190.6	3218.3	0.012498	385.57	19948	0.19661	0.57793	0.42207	0.84413	0.99724	True
s_2386_r0	Non-Targeting Control	3971.5	4003.1	3971.5	4003.1	0.011414	497.81	25792	0.19648	0.57788	0.42212	0.84424	0.99724	True
s_2658_r0	Non-Targeting Control	1309.8	1326.3	1309.8	1326.3	0.018026	135.81	7038.4	0.19644	0.57787	0.42213	0.84426	0.99724	True
s_2338_r0	Non-Targeting Control	3340.5	3312	3340.5	3312	-0.012358	406.19	21052	0.19644	0.42213	0.57787	0.84427	0.99724	False
s_2713_r0	Non-Targeting Control	3590.5	3620.2	3590.5	3620.2	0.011873	440.42	22912	0.19607	0.57772	0.42228	0.84455	0.99724	True
s_584_r0	EGR2	3050.6	3023.7	3050.6	3023.7	-0.012759	360.96	18926	0.19531	0.42258	0.57742	0.84515	0.99724	False
s_762_r0	HIST1H3G	2769.5	2794.9	2769.5	2794.9	0.013137	321.14	16899	0.19496	0.57729	0.42271	0.84543	0.99724	True
s_2399_r0	Non-Targeting Control	3991.5	4022.9	3991.5	4022.9	0.011294	492.31	25944	0.19481	0.57723	0.42277	0.84554	0.99724	True
s_1755_r0	SDE2	242.18	236.06	242.18	236.06	-0.036782	18.737	990.84	0.19447	0.4229	0.5771	0.84581	0.99724	False
s_1626_r0	RBX1	3049.5	3022.8	3049.5	3022.8	-0.012663	355.34	18918	0.19382	0.42316	0.57684	0.84632	0.99724	False
s_988_r0	ITPA	4564.8	4531.1	4564.8	4531.1	-0.010688	567.79	30372	0.19336	0.42334	0.57666	0.84668	0.99724	False
s_2509_r0	Non-Targeting Control	4964.7	4929.3	4964.7	4929.3	-0.01032	626.32	33522	0.19331	0.42336	0.57664	0.84672	0.99724	False
s_1515_r0	PPIF	2631.8	2656.1	2631.8	2656.1	0.013279	296.34	15918	0.19296	0.5765	0.4235	0.84699	0.99724	True
s_2368_r0	Non-Targeting Control	4700.3	4666.2	4700.3	4666.2	-0.010497	580.8	31434	0.19223	0.42378	0.57622	0.84756	0.99724	False
s_309_r0	CDHR3	4991.4	5026.6	4991.4	5026.6	0.010151	621.36	33734	0.19193	0.5761	0.4239	0.84779	0.99724	True
s_1732_r0	S100A8	3336.1	3308.4	3336.1	3308.4	-0.012009	382.61	21020	0.1908	0.42434	0.57566	0.84868	0.99724	False
s_304_r0	CD40	3371.6	3399.4	3371.6	3399.4	0.011838	386.09	21283	0.19048	0.57553	0.42447	0.84893	0.99724	True
s_960_r0	IRF3	2930.6	2956.1	2930.6	2956.1	0.012513	326.06	18056	0.19004	0.57536	0.42464	0.84928	0.99724	True
s_2668_r0	Non-Targeting Control	1046.5	1032.5	1046.5	1032.5	-0.019347	97.353	5417.2	0.18958	0.42482	0.57518	0.84963	0.99724	False
